SoilRegionKey,areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy,SoilLat,SoilLon,SolarLat,SolarLon,Year,solarKey
38.998:-109.615,UT624,14427,"Grand County, Utah - Central Part","Bozeman, MT",-109.6150308,38.99782633,-110.1793231,38.49643141,-109.0507385,39.49922125,38.998,-109.615,39.01,-109.62,2017,39.010:-109.620
38.937:-110.619,UT625,18471,"Emery County, Utah, Eastern Part","Bozeman, MT",-110.6190161,38.93712528,-111.2500113,38.49926028,-109.9880208,39.37499028,38.937,-110.619,38.93,-110.62,2017,38.930:-110.620
38.362:-113.456,UT626,14305,"Beaver County, Utah - Western Part","Phoenix, AZ",-113.4557992,38.36230588,-114.0505693,38.14806096,-112.8610292,38.5765508,38.362,-113.456,38.37,-113.46,2017,38.370:-113.460
39.552:-111.677,UT627,14306,"Sanpete Valley Area, Utah, Parts of Utah and Sanpete Counties","Phoenix, AZ",-111.6774044,39.55231356,-112.0162761,39.03237077,-111.3385327,40.07225635,39.552,-111.677,39.57,-111.66,2017,39.570:-111.660
38.774:-111.970,UT628,14307,"Sevier County Area, Utah","Bozeman, MT",-111.9702136,38.7738559,-112.2916057,38.50208037,-111.6488215,39.04563143,38.774,-111.97,38.77,-111.98,2017,38.770:-111.980
38.318:-111.760,UT629,14428,"Loa-Marysvale Area, Utah, Parts of Piute, Wayne, and Garfield Counties","Bozeman, MT",-111.7598874,38.31780602,-112.3078832,38.11791711,-111.2118916,38.51769492,38.318,-111.76,38.33,-111.78,2017,38.330:-111.780
38.035:-110.659,UT631,10339,"Henry Mountains Area, Utah, Parts of Garfield, Kane, and Wayne Counties","Phoenix, AZ",-110.6592669,38.0348657,-111.248451,37.56972712,-110.0700827,38.50000427,38.035,-110.659,38.05,-110.66,2017,38.050:-110.660
39.289:-112.720,UT632,14308,"Delta Area, Utah - Part of Millard County","Phoenix, AZ",-112.7200517,39.28858356,-113.0306501,39.022876,-112.4094533,39.55429112,39.289,-112.72,39.29,-112.74,2017,39.290:-112.740
38.446:-109.627,UT633,10340,"Canyonlands Area, Utah - Parts of Grand and San Juan Counties","Phoenix, AZ",-109.6269715,38.44641224,-110.2119608,37.77060219,-109.0419821,39.12222229,38.446,-109.627,38.45,-109.62,2017,38.450:-109.620
37.715:-113.260,UT634,14309,"Iron-Washington Area, Utah, Parts of Iron, Kane, and Washington Counties","Phoenix, AZ",-113.2596855,37.71524686,-114.0523198,37.28157335,-112.4670511,38.14892037,37.715,-113.26,37.73,-113.26,2017,37.730:-113.260
37.781:-111.991,UT636,14429,"Panguitch Area, Parts of Garfield, Iron, Kane, and Piute Counties, Utah","Bozeman, MT",-111.9910494,37.78108471,-112.6129812,37.39787617,-111.3691176,38.16429324,37.781,-111.991,37.77,-111.98,2017,37.770:-111.980
37.545:-109.867,UT638,10341,"San Juan County, Utah, Central Part","Phoenix, AZ",-109.8667888,37.54490267,-110.6921102,37.14435909,-109.0414674,37.94544625,37.545,-109.867,37.53,-109.86,2017,37.530:-109.860
37.919:-109.295,UT639,10342,"San Juan Area, Utah","Bozeman, MT",-109.2950801,37.91940016,-109.5484957,37.47712592,-109.0416644,38.36167439,37.919,-109.295,37.93,-109.3,2017,37.930:-109.300
38.456:-112.715,UT640,14310,"Beaver-Cove Fort Area, Utah","Phoenix, AZ",-112.7151727,38.45568341,-112.9183991,38.14747189,-112.5119464,38.76389492,38.456,-112.715,38.45,-112.7,2017,38.450:-112.700
37.266:-113.458,UT641,14311,"Washington County Area, Utah","Phoenix, AZ",-113.4582574,37.26563067,-114.0531565,37.00003572,-112.8633584,37.53122562,37.266,-113.458,37.25,-113.46,2017,37.250:-113.460
37.271:-112.248,UT642,10343,"Kane County Area, Utah","Phoenix, AZ",-112.2484736,37.27148543,-112.8995317,37.00023509,-111.5974154,37.54273577,37.271,-112.248,37.29,-112.26,2017,37.290:-112.260
37.230:-110.224,UT643,10344,"San Juan County, Utah, Navajo Indian Reservation","Phoenix, AZ",-110.224227,37.22987499,-111.404564,36.99825797,-109.0438901,37.46149201,37.23,-110.224,37.21,-110.22,2017,37.210:-110.220
38.779:-110.520,UT645,14431,"Manti-Lasal National Forest, Manti Division - Parts of Sanpete and Emery Counties","Bozeman, MT",-110.5201215,38.77889286,-111.6665441,37.57720602,-109.373699,39.98057971,38.779,-110.52,38.77,-110.5,2017,38.770:-110.500
37.754:-112.620,UT646,14432,"Dixie National Forest, Utah - Parts of Garfield, Washington, Iron, Kane and Wayne Counties","Bozeman, MT",-112.6199637,37.75438867,-114.0528901,37.22719973,-111.1870373,38.28157762,37.754,-112.62,37.77,-112.62,2017,37.770:-112.620
41.283:-110.904,UT647,14433,"Wasatch-Cache National Forest, Utah and Wyoming","Bozeman, MT",-110.9042562,41.28282091,-111.8077929,40.56601293,-110.0007196,41.99962889,41.283,-110.904,41.29,-110.9,2017,41.290:-110.900
40.737:-110.073,UT648,14434,"Ashley National Forest Area, Utah","Bozeman, MT",-110.0725165,40.73650391,-110.9043554,40.47362934,-109.2406775,40.99937848,40.737,-110.073,40.73,-110.06,2017,40.730:-110.060
38.844:-112.299,UT649,14435,"Fishlake National Forest - Tushar-Pavant Division - Parts of Sevier, Millard, Beaver and Piute Counties, Utah","Bozeman, MT",-112.2989627,38.84383444,-112.6009902,38.13004744,-111.9969353,39.55762144,38.844,-112.299,38.85,-112.3,2017,38.850:-112.300
40.713:-111.461,UT650,17247,"Uinta National Forest Area, Utah, Parts of Juab, Sanpete, Utah, and Wasatch Counties","Bozeman, MT",-111.4607737,40.71331102,-112.0196035,39.99699354,-110.9019438,41.4296285,40.713,-111.461,40.73,-111.46,2017,40.730:-111.460
38.647:-111.752,UT651,14437,"Fishlake National Forest East Portion - Parts of Sevier, Piute and Wayne Counties","Bozeman, MT",-111.7515097,38.64726415,-112.1442466,38.24766778,-111.3587728,39.04686053,38.647,-111.752,38.65,-111.74,2017,38.650:-111.740
39.877:-110.128,UT653,14451,"Uintah and Ouray Indian Reservation, Utah","Bozeman, MT",-110.1281423,39.87730697,-110.8208139,39.14874124,-109.4354706,40.60587269,39.877,-110.128,39.89,-110.14,2017,39.890:-110.140
38.067:-111.143,UT685,10345,"Capitol Reef National Park, Utah","Phoenix, AZ",-111.1433013,38.06653182,-111.4232957,37.59858692,-110.8633069,38.53447671,38.067,-111.143,38.05,-111.14,2017,38.050:-111.140
37.509:-111.721,UT686,10347,"Grand Staircase-Escalante National Monument Area, Parts of Kane and Garfield Counties, Utah","Phoenix, AZ",-111.7206663,37.50873513,-112.4679824,37.00097101,-110.9733502,38.01649925,37.509,-111.721,37.49,-111.74,2017,37.490:-111.740
38.725:-109.595,UT687,19466,"Arches National Park, Utah","Phoenix, AZ",-109.5954669,38.72505533,-109.7132102,38.60317163,-109.4777236,38.84693904,38.725,-109.595,38.73,-109.58,2017,38.730:-109.580
38.234:-109.950,UT688,19859,"Canyonlands National Park, Utah","Phoenix, AZ",-109.9495552,38.23400152,-110.235515,37.95990988,-109.6635954,38.50809315,38.234,-109.95,38.25,-109.94,2017,38.250:-109.940
37.658:-110.802,UT689,19941,Glen Canyon National Recreation Area,"Phoenix, AZ",-110.8021806,37.65779738,-111.6592211,36.81631687,-109.9451401,38.49927789,37.658,-110.802,37.65,-110.82,2017,37.650:-110.820
37.738:-75.645,VA001,10837,"Accomack County, Virginia","Raleigh, NC",-75.64452514,37.73795449,-76.04713676,37.44855436,-75.24191351,38.02735462,37.738,-75.645,37.73,-75.66,2017,37.730:-75.660
38.000:-78.524,VA003,14502,"Albemarle County, Virginia","Raleigh, NC",-78.52370819,38.00032428,-78.83938142,37.72263637,-78.20803495,38.2780122,38,-78.524,38.01,-78.54,2017,38.010:-78.540
37.780:-79.957,VA005,14503,"Alleghany County, Virginia","Morgantown, WV",-79.95654567,37.78002362,-80.30695193,37.59943102,-79.60613942,37.96061621,37.78,-79.957,37.77,-79.94,2017,37.770:-79.940
37.345:-77.945,VA007,10838,"Amelia County, Virginia","Raleigh, NC",-77.94468891,37.34515519,-78.24061941,37.19220445,-77.64875841,37.49810593,37.345,-77.945,37.33,-77.94,2017,37.330:-77.940
37.600:-79.153,VA009,10839,"Amherst County, Virginia","Raleigh, NC",-79.15261273,37.60007814,-79.4371424,37.38588157,-78.86808305,37.81427472,37.6,-79.153,37.61,-79.14,2017,37.610:-79.140
37.377:-78.808,VA011,10840,"Appomattox County, Virginia","Raleigh, NC",-78.80816062,37.37727219,-79.02197098,37.20226001,-78.59435026,37.55228436,37.377,-78.808,37.37,-78.82,2017,37.370:-78.820
38.881:-77.102,VA013,10841,"Arlington County, Virginia","Raleigh, NC",-77.10219996,38.88096076,-77.17228452,38.82744984,-77.0321154,38.93447168,38.881,-77.102,38.89,-77.1,2017,38.890:-77.100
38.180:-79.141,VA015,14504,"Augusta County, Virginia","Morgantown, WV",-79.14143197,38.1798427,-79.53346462,37.88174537,-78.74939932,38.47794003,38.18,-79.141,38.17,-79.14,2017,38.170:-79.140
38.052:-79.747,VA017,14973,"Bath County, Virginia","Morgantown, WV",-79.74652848,38.05234671,-80.05636865,37.83845716,-79.4366883,38.26623625,38.052,-79.747,38.05,-79.74,2017,38.050:-79.740
37.302:-79.522,VA019,10842,"Bedford County, Virginia","Raleigh, NC",-79.52157568,37.30224388,-79.85783294,37.00576047,-79.18531841,37.5987273,37.302,-79.522,37.29,-79.54,2017,37.290:-79.540
37.127:-81.158,VA021,14978,"Bland County, Virginia","Morgantown, WV",-81.15804788,37.12734078,-81.46155293,36.95246472,-80.85454283,37.30221684,37.127,-81.158,37.13,-81.14,2017,37.130:-81.140
37.555:-79.820,VA023,14507,"Botetourt County, Virginia","Morgantown, WV",-79.82004742,37.55505647,-80.0667986,37.30921242,-79.57329624,37.80090052,37.555,-79.82,37.57,-79.82,2017,37.570:-79.820
36.784:-77.851,VA025,10843,"Brunswick County, Virginia","Raleigh, NC",-77.85100028,36.78397446,-78.04624413,36.54353129,-77.65575644,37.02441763,36.784,-77.851,36.77,-77.86,2017,36.770:-77.860
37.288:-82.027,VA027,14508,"Buchanan County, Virginia","Morgantown, WV",-82.02720546,37.28769984,-82.31433242,37.03832726,-81.74007849,37.53707242,37.288,-82.027,37.29,-82.02,2017,37.290:-82.020
37.563:-78.537,VA029,10844,"Buckingham County, Virginia","Raleigh, NC",-78.53675032,37.56326257,-78.83397154,37.32957496,-78.2395291,37.79695018,37.563,-78.537,37.57,-78.54,2017,37.570:-78.540
38.015:-77.356,VA033,10845,"Caroline County, Virginia","Raleigh, NC",-77.35601225,38.01452872,-77.64341197,37.77633811,-77.06861252,38.25271934,38.015,-77.356,38.01,-77.34,2017,38.010:-77.340
36.745:-80.748,VA035,14509,"Carroll County, Virginia","Morgantown, WV",-80.74805949,36.74493949,-81.04248912,36.55805452,-80.45362986,36.93182447,36.745,-80.748,36.73,-80.74,2017,36.730:-80.740
37.357:-77.072,VA036,10846,"Charles City County, Virginia","Raleigh, NC",-77.07170767,37.35684948,-77.27178872,37.2229079,-76.87162662,37.49079107,37.357,-77.072,37.37,-77.06,2017,37.370:-77.060
36.974:-78.674,VA037,10847,"Charlotte County, Virginia","Raleigh, NC",-78.67381583,36.97408963,-78.90439344,36.69801263,-78.44323823,37.25016663,36.974,-78.674,36.97,-78.66,2017,36.970:-78.660
37.390:-77.561,VA041,10848,"Chesterfield County, Virginia","Raleigh, NC",-77.56129893,37.38981315,-77.87826272,37.21698539,-77.24433513,37.56264092,37.39,-77.561,37.41,-77.58,2017,37.410:-77.580
39.122:-77.990,VA043,14510,"Clarke County, Virginia","Morgantown, WV",-77.99001794,39.12206909,-78.15177348,38.97948047,-77.82826241,39.2646577,39.122,-77.99,39.13,-77.98,2017,39.130:-77.980
37.486:-80.221,VA045,14511,"Craig County, Virginia","Morgantown, WV",-80.22083914,37.48591818,-80.46073893,37.31642994,-79.98093935,37.65540641,37.486,-80.221,37.49,-80.22,2017,37.490:-80.220
38.504:-77.925,VA047,14979,"Culpeper County, Virginia","Raleigh, NC",-77.92538008,38.50365722,-78.23216732,38.30835488,-77.61859283,38.69895956,38.504,-77.925,38.49,-77.94,2017,38.490:-77.940
37.526:-78.268,VA049,10849,"Cumberland County, Virginia","Raleigh, NC",-78.26786491,37.52579479,-78.46496823,37.30168502,-78.0707616,37.74990457,37.526,-78.268,37.53,-78.26,2017,37.530:-78.260
37.131:-82.345,VA051,14514,"Dickenson County, Virginia","Morgantown, WV",-82.34484491,37.1309468,-82.55380819,36.95572256,-82.13588164,37.30617103,37.131,-82.345,37.13,-82.34,2017,37.130:-82.340
37.945:-76.919,VA057,10851,"Essex County, Virginia","Raleigh, NC",-76.9190861,37.94540333,-77.17006645,37.72894248,-76.66810575,38.16186419,37.945,-76.919,37.93,-76.9,2017,37.930:-76.900
38.832:-77.289,VA059,20267,"Fairfax County, Virginia","Raleigh, NC",-77.28871355,38.83156417,-77.53695175,38.60543782,-77.04047535,39.05769052,38.832,-77.289,38.85,-77.3,2017,38.850:-77.300
38.712:-77.831,VA061,19727,"Fauquier County, Virginia","Raleigh, NC",-77.83097234,38.71150384,-78.13107585,38.40912921,-77.53086882,39.01387847,38.712,-77.831,38.73,-77.82,2017,38.730:-77.820
36.917:-80.369,VA063,14518,"Floyd County, Virginia","Morgantown, WV",-80.36935777,36.91688659,-80.63397598,36.70906914,-80.10473957,37.12470404,36.917,-80.369,36.93,-80.38,2017,36.930:-80.380
37.848:-78.277,VA065,10852,"Fluvanna County, Virginia","Raleigh, NC",-78.27745098,37.84843654,-78.49166272,37.69044886,-78.06323924,38.00642423,37.848,-78.277,37.85,-78.26,2017,37.850:-78.260
37.007:-79.914,VA067,11161,"Franklin County, Virginia","Raleigh, NC",-79.91385515,37.00691204,-80.23538515,36.78067644,-79.59232515,37.23314763,37.007,-79.914,37.01,-79.9,2017,37.010:-79.900
39.237:-78.289,VA069,14519,"Frederick County, Virginia","Morgantown, WV",-78.28858456,39.23695147,-78.54414663,39.00801632,-78.0330225,39.46588662,39.237,-78.289,39.25,-78.3,2017,39.250:-78.300
37.304:-80.723,VA071,14520,"Giles County, Virginia","Morgantown, WV",-80.72256959,37.30420437,-81.01441211,37.14764126,-80.43072707,37.46076747,37.304,-80.723,37.29,-80.74,2017,37.290:-80.740
37.418:-76.508,VA073,10854,"Gloucester County, Virginia","Raleigh, NC",-76.50844424,37.41814587,-76.71229565,37.2331563,-76.30459284,37.60313544,37.418,-76.508,37.41,-76.5,2017,37.410:-76.500
37.735:-77.888,VA075,10855,"Goochland County, Virginia","Raleigh, NC",-77.88776497,37.73475272,-78.158838,37.5642432,-77.61669194,37.90526224,37.735,-77.888,37.73,-77.9,2017,37.730:-77.900
36.676:-81.258,VA077,14521,"Grayson County, Virginia","Morgantown, WV",-81.25760213,36.67602296,-81.67730652,36.55919563,-80.83789773,36.79285029,36.676,-81.258,36.69,-81.26,2017,36.690:-81.260
38.330:-78.475,VA079,14522,"Greene County, Virginia","Raleigh, NC",-78.4752234,38.33027171,-78.66328228,38.18477424,-78.28716452,38.47576918,38.33,-78.475,38.33,-78.46,2017,38.330:-78.460
36.721:-77.532,VA081,16039,"Greensville County, Virginia","Raleigh, NC",-77.53201032,36.72149441,-77.76712279,36.544715,-77.29689786,36.89827382,36.721,-77.532,36.73,-77.54,2017,36.730:-77.540
36.802:-78.884,VA083,18322,"Halifax County and the City of South Boston, Virginia","Raleigh, NC",-78.88385464,36.8016102,-79.21872613,36.54162135,-78.54898316,37.06159906,36.802,-78.884,36.81,-78.9,2017,36.810:-78.900
37.773:-77.453,VA085,10858,"Hanover County, Virginia","Raleigh, NC",-77.45265852,37.77318978,-77.79730487,37.53808899,-77.10801216,38.00829056,37.773,-77.453,37.77,-77.46,2017,37.770:-77.460
37.532:-77.416,VA087,10859,"Henrico County, Virginia","Raleigh, NC",-77.4160949,37.53179543,-77.65476256,37.35332648,-77.17742724,37.71026438,37.532,-77.416,37.53,-77.42,2017,37.530:-77.420
36.699:-79.868,VA089,10860,"Henry County, Virginia","Raleigh, NC",-79.86764854,36.69898305,-80.09477196,36.54192777,-79.64052512,36.85603834,36.699,-79.868,36.69,-79.86,2017,36.690:-79.860
38.386:-79.559,VA091,14523,"Highland County, Virginia","Morgantown, WV",-79.55920147,38.38596693,-79.81024905,38.18043122,-79.30815389,38.59150264,38.386,-79.559,38.37,-79.54,2017,38.370:-79.540
36.899:-76.687,VA093,10861,"Isle of Wight County, Virginia","Raleigh, NC",-76.68719432,36.89906812,-76.93029943,36.64427965,-76.4440892,37.15385659,36.899,-76.687,36.89,-76.7,2017,36.890:-76.700
37.702:-76.916,VA097,10862,"King and Queen County, Virginia","Raleigh, NC",-76.9161437,37.70168225,-77.18701868,37.43126497,-76.64526873,37.97209953,37.702,-76.916,37.69,-76.9,2017,37.690:-76.900
37.714:-77.061,VA101,16034,"King William County, Virginia","Raleigh, NC",-77.06122821,37.71386903,-77.34568011,37.51749064,-76.77677632,37.91024743,37.714,-77.061,37.73,-77.06,2017,37.730:-77.060
36.743:-83.226,VA105,14524,"Lee County, Virginia","Morgantown, WV",-83.22575364,36.74337398,-83.67543175,36.59356135,-82.77607553,36.89318662,36.743,-83.226,36.73,-83.22,2017,36.730:-83.220
39.085:-77.645,VA107,15875,"Loudoun County, Virginia","Raleigh, NC",-77.6452326,39.08546959,-77.9622066,38.8462434,-77.32825859,39.32469579,39.085,-77.645,39.09,-77.66,2017,39.090:-77.660
37.941:-77.997,VA109,10864,"Louisa County, Virginia","Raleigh, NC",-77.99710721,37.94090791,-78.30660985,37.72929532,-77.68760457,38.15252051,37.941,-77.997,37.93,-77.98,2017,37.930:-77.980
36.948:-78.248,VA111,10865,"Lunenburg County, Virginia","Raleigh, NC",-78.2483532,36.9480257,-78.49309329,36.77603445,-78.00361311,37.12001694,36.948,-78.248,36.93,-78.26,2017,36.930:-78.260
38.429:-78.268,VA113,14527,"Madison County, Virginia","Raleigh, NC",-78.26778891,38.42876405,-78.45292544,38.22997183,-78.08265238,38.62755627,38.429,-78.268,38.41,-78.26,2017,38.410:-78.260
37.406:-76.334,VA115,10866,"Mathews County, Virginia","Raleigh, NC",-76.33397554,37.40621256,-76.45156857,37.27648707,-76.2163825,37.53593805,37.406,-76.334,37.41,-76.34,2017,37.410:-76.340
36.716:-78.384,VA117,10867,"Mecklenburg County, Virginia","Raleigh, NC",-78.38365006,36.71609992,-78.74020645,36.54100798,-78.02709366,36.89119187,36.716,-78.384,36.73,-78.38,2017,36.730:-78.380
37.644:-76.512,VA119,10869,"Middlesex County, Virginia","Raleigh, NC",-76.51238007,37.64435481,-76.7510137,37.51033066,-76.27374644,37.77837896,37.644,-76.512,37.65,-76.5,2017,37.650:-76.500
37.175:-80.397,VA121,14528,"Montgomery County, Virginia","Morgantown, WV",-80.39667295,37.17517659,-80.61574761,36.9814301,-80.17759829,37.36892308,37.175,-80.397,37.17,-80.38,2017,37.170:-80.380
37.792:-78.906,VA125,10870,"Nelson County, Virginia","Raleigh, NC",-78.90628175,37.79169287,-79.17182072,37.53572037,-78.64074279,38.04766536,37.792,-78.906,37.81,-78.9,2017,37.810:-78.900
37.502:-76.988,VA127,10871,"New Kent County, Virginia","Raleigh, NC",-76.9884295,37.50225023,-77.23489695,37.37778606,-76.74196206,37.6267144,37.502,-76.988,37.49,-76.98,2017,37.490:-76.980
37.321:-75.843,VA131,10872,"Northampton County, Virginia","Raleigh, NC",-75.8430866,37.32051756,-76.02820216,37.08419142,-75.65797103,37.55684371,37.321,-75.843,37.33,-75.86,2017,37.330:-75.860
37.810:-76.449,VA133,10873,"Northumberland and Lancaster Counties, Virginia","Raleigh, NC",-76.44862705,37.81017489,-76.66810575,37.5850862,-76.22914834,38.03526358,37.81,-76.449,37.81,-76.46,2017,37.810:-76.460
37.140:-78.017,VA135,10874,"Nottoway County, Virginia","Raleigh, NC",-78.01655025,37.13954578,-78.23911819,36.98258908,-77.79398231,37.29650249,37.14,-78.017,37.13,-78.02,2017,37.130:-78.020
38.255:-78.036,VA137,10875,"Orange County, Virginia","Raleigh, NC",-78.0361887,38.25510222,-78.36984682,38.11729388,-77.70253058,38.39291055,38.255,-78.036,38.25,-78.02,2017,38.250:-78.020
38.622:-78.488,VA139,14529,"Page County, Virginia","Morgantown, WV",-78.48819802,38.62224214,-78.69145723,38.42163481,-78.28493881,38.82284947,38.622,-78.488,38.61,-78.5,2017,38.610:-78.500
36.707:-80.334,VA141,10876,"Patrick County, Virginia","Raleigh, NC",-80.33361966,36.70737123,-80.62569614,36.54251567,-80.04154317,36.87222679,36.707,-80.334,36.69,-80.34,2017,36.690:-80.340
36.839:-79.404,VA143,10877,"Pittsylvania County and the City of Danville, Virginia","Raleigh, NC",-79.40354105,36.8392312,-79.71483791,36.54092648,-79.0922442,37.13753593,36.839,-79.404,36.85,-79.42,2017,36.850:-79.420
37.554:-77.893,VA145,10878,"Powhatan County, Virginia","Raleigh, NC",-77.89265681,37.55382771,-78.13189016,37.41498451,-77.65342346,37.69267091,37.554,-77.893,37.57,-77.9,2017,37.570:-77.900
37.238:-78.462,VA147,10879,"Prince Edward County, Virginia","Raleigh, NC",-78.46182134,37.23803651,-78.69240565,37.07804253,-78.23123703,37.39803049,37.238,-78.462,37.25,-78.46,2017,37.250:-78.460
37.157:-77.186,VA149,10880,"Prince George County, Virginia","Raleigh, NC",-77.18597048,37.15707539,-77.39929125,36.99296874,-76.97264971,37.32118204,37.157,-77.186,37.17,-77.18,2017,37.170:-77.180
38.722:-77.467,VA153,14530,"Prince William County, Virginia","Raleigh, NC",-77.46665722,38.72182684,-77.71576765,38.50082559,-77.2175468,38.94282809,38.722,-77.467,38.73,-77.46,2017,38.730:-77.460
37.062:-80.718,VA155,14531,"Pulaski County, Virginia","Morgantown, WV",-80.71778019,37.06201826,-80.92088365,36.87896365,-80.51467674,37.24507288,37.062,-80.718,37.05,-80.7,2017,37.050:-80.700
38.691:-78.137,VA157,14532,"Rappahannock County, Virginia","Raleigh, NC",-78.13690309,38.69140125,-78.33827371,38.52077533,-77.93553248,38.86202717,38.691,-78.137,38.69,-78.14,2017,38.690:-78.140
37.951:-76.723,VA159,10881,"Richmond County, Virginia","Raleigh, NC",-76.72282494,37.95128056,-76.93783719,37.77837896,-76.50781269,38.12418217,37.951,-76.723,37.97,-76.74,2017,37.970:-76.740
37.262:-80.051,VA161,14533,"Roanoke County and the Cities of Roanoke and Salem, Virginia","Morgantown, WV",-80.05083522,37.2616482,-80.26207501,37.10834004,-79.83959542,37.41495635,37.262,-80.051,37.25,-80.06,2017,37.250:-80.060
37.820:-79.414,VA163,14534,"Rockbridge County, Virginia","Morgantown, WV",-79.41385395,37.82018713,-79.68386481,37.55426246,-79.14384309,38.0861118,37.82,-79.414,37.81,-79.42,2017,37.810:-79.420
38.528:-78.855,VA165,14535,"Rockingham County, Virginia","Morgantown, WV",-78.85520569,38.52835632,-79.22438278,38.20654673,-78.4860286,38.85016591,38.528,-78.855,38.53,-78.86,2017,38.530:-78.860
36.926:-82.094,VA167,14536,"Russell County, Virginia","Morgantown, WV",-82.09357908,36.92598315,-82.40687905,36.70925884,-81.7802791,37.14270747,36.926,-82.094,36.93,-82.1,2017,36.930:-82.100
36.740:-82.639,VA169,16658,"Scott County, Virginia","Morgantown, WV",-82.63944852,36.73965052,-82.98502252,36.59358936,-82.29387451,36.88571169,36.74,-82.639,36.73,-82.62,2017,36.730:-82.620
38.854:-78.585,VA171,14538,"Shenandoah County, Virginia","Morgantown, WV",-78.58479213,38.85377191,-78.86914595,38.60469562,-78.30043831,39.10284819,38.854,-78.585,38.85,-78.58,2017,38.850:-78.580
36.823:-81.553,VA173,14539,"Smyth County, Virginia","Morgantown, WV",-81.55303015,36.82278926,-81.83671537,36.63746952,-81.26934493,37.008109,36.823,-81.553,36.81,-81.54,2017,36.810:-81.540
36.770:-77.158,VA175,10882,"Southampton County, Virginia","Raleigh, NC",-77.15846146,36.7700576,-77.50197042,36.54391522,-76.81495251,36.99619999,36.77,-77.158,36.77,-77.14,2017,36.770:-77.140
38.185:-77.661,VA177,10883,"Spotsylvania County, Virginia","Raleigh, NC",-77.6609792,38.18487468,-77.95469821,37.99175122,-77.36726019,38.37799814,38.185,-77.661,38.17,-77.66,2017,38.170:-77.660
38.367:-77.316,VA179,10884,"Stafford and King George Counties, Virginia","Raleigh, NC",-77.31629611,38.36685852,-77.63524768,38.14120464,-76.99734454,38.59251239,38.367,-77.316,38.37,-77.3,2017,38.370:-77.300
37.096:-76.899,VA181,10885,"Surry County, Virginia","Raleigh, NC",-76.89930367,37.09620156,-77.15712591,36.94419579,-76.64148143,37.24820733,37.096,-76.899,37.09,-76.9,2017,37.090:-76.900
36.910:-77.286,VA183,10886,"Sussex County, Virginia","Raleigh, NC",-77.28626618,36.90950341,-77.61912014,36.70767735,-76.95341222,37.11132947,36.91,-77.286,36.89,-77.3,2017,36.890:-77.300
37.136:-81.563,VA185,14540,"Tazewell County, Virginia","Morgantown, WV",-81.56335857,37.13556325,-81.90181407,36.93300746,-81.22490306,37.33811904,37.136,-81.563,37.13,-81.58,2017,37.130:-81.580
38.897:-78.199,VA187,14541,"Warren County, Virginia","Morgantown, WV",-78.19938454,38.89679098,-78.39453325,38.75706895,-78.00423583,39.03651302,38.897,-78.199,38.89,-78.18,2017,38.890:-78.180
36.762:-81.970,VA191,14542,"Washington County Area and the City of Bristol, Virginia","Morgantown, WV",-81.97015189,36.76168083,-82.33202326,36.59437797,-81.60828052,36.92898369,36.762,-81.97,36.77,-81.98,2017,36.770:-81.980
38.122:-76.790,VA193,10887,"Westmoreland County, Virginia","Raleigh, NC",-76.79041245,38.12166718,-77.06474747,37.96527516,-76.51607743,38.2780592,38.122,-76.79,38.13,-76.78,2017,38.130:-76.780
37.004:-82.589,VA195,14543,"Wise County, Virginia","Morgantown, WV",-82.58862434,37.00425984,-82.87863955,36.80551785,-82.29860913,37.20300184,37.004,-82.589,37.01,-82.58,2017,37.010:-82.580
36.922:-81.047,VA197,14544,"Wythe County, Virginia","Morgantown, WV",-81.04687496,36.92157917,-81.35336917,36.78382867,-80.74038075,37.05932967,36.922,-81.047,36.93,-81.06,2017,36.930:-81.060
38.815:-77.090,VA510,10888,"Alexandria City, Virginia","Raleigh, NC",-77.0902575,38.8147018,-77.14438366,38.78462199,-77.03613134,38.84478161,38.815,-77.09,38.81,-77.1,2017,38.810:-77.100
37.336:-79.522,VA515,20002,"Bedford City, Virginia","Raleigh, NC",-79.52218621,37.33594409,-79.55716257,37.31568678,-79.48720986,37.35620139,37.336,-79.522,37.33,-79.54,2017,37.330:-79.540
38.040:-78.488,VA540,26815,"Charlottesville City, Virginia","Raleigh, NC",-78.48806673,38.04014748,-78.52383483,38.00969165,-78.45229862,38.0706033,38.04,-78.488,38.05,-78.5,2017,38.050:-78.500
36.708:-76.278,VA550,10891,"Chesapeake City, Virginia","Raleigh, NC",-76.27828167,36.70846201,-76.49141192,36.55028096,-76.06515142,36.86664307,36.708,-76.278,36.69,-76.26,2017,36.690:-76.260
38.852:-77.302,VA600,10892,"Fairfax City, Virginia","Raleigh, NC",-77.30169587,38.85239044,-77.33491043,38.83285415,-77.26848131,38.87192674,38.852,-77.302,38.85,-77.3,2017,38.850:-77.300
37.215:-81.177,VA606,20305,"Jefferson National Forest, Virginia","Morgantown, WV",-81.17691315,37.21546634,-82.97667036,36.61207491,-79.37715595,37.81885776,37.215,-81.177,37.21,-81.18,2017,37.210:-81.180
38.884:-77.172,VA610,10893,"Falls Church City, Virginia","Raleigh, NC",-77.17158178,38.88446699,-77.19432122,38.87267961,-77.14884234,38.89625438,38.884,-77.172,38.89,-77.18,2017,38.890:-77.180
