,areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy,lat-rounded,lon-rounded,SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey
2995,VA153,14530,"Prince William County, Virginia","Raleigh, NC",-77.4666572243284,38.721826838112705,-77.71576765228029,38.500825587586895,-77.2175467963765,38.9428280886385,38.722,-77.467,38.722,-77.467,38.73,-77.46,2017.0,38.722:-77.467,-77.467:38.730
2996,VA155,14531,"Pulaski County, Virginia","Morgantown, WV",-80.71778019371126,37.062018261343,-80.92088364736071,36.8789636474148,-80.5146767400618,37.2450728752712,37.062,-80.718,37.062,-80.718,37.05,-80.7,2017.0,37.062:-80.718,-80.718:37.050
2997,VA157,14532,"Rappahannock County, Virginia","Raleigh, NC",-78.13690309461613,38.6914012512945,-78.338273713605,38.5207753289977,-77.9355324756273,38.8620271735913,38.691,-78.137,38.691,-78.137,38.69,-78.14,2017.0,38.691:-78.137,-78.137:38.690
2998,VA159,10881,"Richmond County, Virginia","Raleigh, NC",-76.72282494002945,37.951280562435954,-76.9378371878809,37.7783789564329,-76.507812692178,38.124182168439,37.951,-76.723,37.951,-76.723,37.97,-76.74,2017.0,37.951:-76.723,-76.723:37.970
2999,VA161,14533,"Roanoke County and the Cities of Roanoke and Salem, Virginia","Morgantown, WV",-80.05083521591055,37.2616481956321,-80.2620750118263,37.1083400428407,-79.8395954199948,37.4149563484235,37.262,-80.051,37.262,-80.051,37.25,-80.06,2017.0,37.262:-80.051,-80.051:37.250
3000,VA163,14534,"Rockbridge County, Virginia","Morgantown, WV",-79.41385394846986,37.820187129675205,-79.68386480865242,37.554262463817,-79.1438430882873,38.0861117955334,37.82,-79.414,37.82,-79.414,37.81,-79.42,2017.0,37.820:-79.414,-79.414:37.810
3001,VA165,14535,"Rockingham County, Virginia","Morgantown, WV",-78.85520568963379,38.52835631705484,-79.22438277565641,38.20654672759429,-78.4860286036112,38.8501659065154,38.528,-78.855,38.528,-78.855,38.53,-78.86,2017.0,38.528:-78.855,-78.855:38.530
3002,VA167,14536,"Russell County, Virginia","Morgantown, WV",-82.09357907523284,36.92598315098876,-82.4068790513017,36.70925883668821,-81.780279099164,37.1427074652893,36.926,-82.094,36.926,-82.094,36.93,-82.1,2017.0,36.926:-82.094,-82.094:36.930
3003,VA169,16658,"Scott County, Virginia","Morgantown, WV",-82.63944851590402,36.73965052383705,-82.9850225208353,36.5935893591831,-82.2938745109727,36.885711688491,36.74,-82.639,36.74,-82.639,36.73,-82.62,2017.0,36.740:-82.639,-82.639:36.730
3004,VA171,14538,"Shenandoah County, Virginia","Morgantown, WV",-78.5847921287023,38.8537719055678,-78.8691459461127,38.6046956193374,-78.3004383112919,39.1028481917982,38.854,-78.585,38.854,-78.585,38.85,-78.58,2017.0,38.854:-78.585,-78.585:38.850
3005,VA173,14539,"Smyth County, Virginia","Morgantown, WV",-81.55303014577159,36.8227892602133,-81.8367153657969,36.637469520420495,-81.2693449257463,37.0081090000061,36.823,-81.553,36.823,-81.553,36.81,-81.54,2017.0,36.823:-81.553,-81.553:36.810
3006,VA175,10882,"Southampton County, Virginia","Raleigh, NC",-77.15846146414246,36.770057602014944,-77.5019704164837,36.5439152166989,-76.81495251180121,36.996199987330996,36.77,-77.158,36.77,-77.158,36.77,-77.14,2017.0,36.770:-77.158,-77.158:36.770
3007,VA177,10883,"Spotsylvania County, Virginia","Raleigh, NC",-77.66097919974034,38.184874680397954,-77.95469820682109,37.9917512214844,-77.3672601926596,38.3779981393115,38.185,-77.661,38.185,-77.661,38.17,-77.66,2017.0,38.185:-77.661,-77.661:38.170
3008,VA179,10884,"Stafford and King George Counties, Virginia","Raleigh, NC",-77.31629611300546,38.366858516332,-77.6352476833996,38.14120463822611,-76.99734454261129,38.5925123944379,38.367,-77.316,38.367,-77.316,38.37,-77.3,2017.0,38.367:-77.316,-77.316:38.370
3009,VA181,10885,"Surry County, Virginia","Raleigh, NC",-76.89930366924656,37.096201563723504,-77.15712590785391,36.9441957928759,-76.6414814306392,37.2482073345711,37.096,-76.899,37.096,-76.899,37.09,-76.9,2017.0,37.096:-76.899,-76.899:37.090
3010,VA183,10886,"Sussex County, Virginia","Raleigh, NC",-77.28626617915364,36.9095034097417,-77.619120140447,36.7076773479751,-76.9534122178603,37.1113294715083,36.91,-77.286,36.91,-77.286,36.89,-77.3,2017.0,36.910:-77.286,-77.286:36.890
3011,VA185,14540,"Tazewell County, Virginia","Morgantown, WV",-81.5633585651913,37.135563246807955,-81.9018140671585,36.933007456034396,-81.22490306322409,37.3381190375815,37.136,-81.563,,,,,,,
3012,VA187,14541,"Warren County, Virginia","Morgantown, WV",-78.19938453770075,38.896790983556,-78.39453324815291,38.7570689497426,-78.00423582724859,39.0365130173694,38.897,-78.199,38.897,-78.199,38.89,-78.18,2017.0,38.897:-78.199,-78.199:38.890
3013,VA191,14542,"Washington County Area and the City of Bristol, Virginia","Morgantown, WV",-81.97015188749197,36.761680826686295,-82.33202325512642,36.5943779650053,-81.6082805198575,36.928983688367296,36.762,-81.97,36.762,-81.97,36.77,-81.98,2017.0,36.762:-81.970,-81.970:36.770
3014,VA193,10887,"Westmoreland County, Virginia","Raleigh, NC",-76.79041244951995,38.12166718000715,-77.0647474675536,37.9652751643849,-76.5160774314863,38.278059195629396,38.122,-76.79,38.122,-76.79,38.13,-76.78,2017.0,38.122:-76.790,-76.790:38.130
3015,VA195,14543,"Wise County, Virginia","Morgantown, WV",-82.58862434383605,37.00425984408235,-82.8786395542618,36.8055178503908,-82.2986091334103,37.2030018377739,37.004,-82.589,37.004,-82.589,37.01,-82.58,2017.0,37.004:-82.589,-82.589:37.010
3016,VA197,14544,"Wythe County, Virginia","Morgantown, WV",-81.0468749604981,36.92157917239175,-81.3533691689933,36.78382867336,-80.7403807520029,37.059329671423505,36.922,-81.047,36.922,-81.047,36.93,-81.06,2017.0,36.922:-81.047,-81.047:36.930
3017,VA510,10888,"Alexandria City, Virginia","Raleigh, NC",-77.09025750071325,38.8147018013765,-77.1443836605031,38.784621992900796,-77.0361313409234,38.84478160985221,38.815,-77.09,38.815,-77.09,38.81,-77.1,2017.0,38.815:-77.090,-77.090:38.810
3018,VA515,20002,"Bedford City, Virginia","Raleigh, NC",-79.5221862125037,37.33594408606105,-79.5571625655664,37.3156867800075,-79.48720985944101,37.3562013921146,37.336,-79.522,,,,,,,
3019,VA540,26815,"Charlottesville City, Virginia","Raleigh, NC",-78.48806672511809,38.04014747517415,-78.5238348337497,38.0096916534473,-78.4522986164865,38.070603296901005,38.04,-78.488,38.04,-78.488,38.05,-78.5,2017.0,38.040:-78.488,-78.488:38.050
3020,VA550,10891,"Chesapeake City, Virginia","Raleigh, NC",-76.27828167034956,36.70846201220336,-76.4914119175867,36.5502809552762,-76.0651514231124,36.86664306913049,36.708,-76.278,36.708,-76.278,36.69,-76.26,2017.0,36.708:-76.278,-76.278:36.690
3021,VA600,10892,"Fairfax City, Virginia","Raleigh, NC",-77.30169586752959,38.85239044321096,-77.3349104289336,38.8328541491335,-77.2684813061256,38.8719267372884,38.852,-77.302,,,,,,,
3022,VA606,20305,"Jefferson National Forest, Virginia","Morgantown, WV",-81.17691315359642,37.2154663379532,-82.97667036141021,36.612074912182,-79.37715594578259,37.818857763724395,37.215,-81.177,,,,,,,
3023,VA610,10893,"Falls Church City, Virginia","Raleigh, NC",-77.17158177697425,38.8844669940279,-77.1943212188907,38.8726796051521,-77.1488423350578,38.896254382903706,38.884,-77.172,38.884,-77.172,38.89,-77.18,2017.0,38.884:-77.172,-77.172:38.890
3024,VA630,20315,"Fredericksburg City, Virginia","Raleigh, NC",-77.47451205083925,38.29495827342885,-77.5010862149343,38.2696098825569,-77.4479378867442,38.320306664300794,38.295,-77.475,38.295,-77.475,38.29,-77.46,2017.0,38.295:-77.475,-77.475:38.290
3025,VA631,10895,"Campbell County and the City of Lynchburg, Virginia","Raleigh, NC",-79.1337162786989,37.24578841237355,-79.442985731691,37.0222356241076,-78.8244468257068,37.4693412006395,37.246,-79.134,37.246,-79.134,37.25,-79.14,2017.0,37.246:-79.134,-79.134:37.250
3026,VA653,20889,"Dinwiddie County Area, Virginia","Raleigh, NC",-77.61503062383889,37.08620000422465,-77.9004474385807,36.8739044400392,-77.32961380909708,37.29849556841009,37.086,-77.615,37.086,-77.615,37.09,-77.62,2017.0,37.086:-77.615,-77.615:37.090
3027,VA695,10896,"James City and York Counties and the City of Williamsburg, Virginia","Raleigh, NC",-76.63259125214337,37.279469088882955,-76.9159265096893,37.092003336203,-76.3492559945974,37.4669348415629,37.279,-76.633,37.279,-76.633,37.29,-76.62,2017.0,37.279:-76.633,-76.633:37.290
3028,VA715,10897,"Tidewater Cities Area, Virginia","Raleigh, NC",-76.4108155553927,37.003428638968145,-76.6461087444871,36.7861056989041,-76.1755223662983,37.2207515790322,37.003,-76.411,37.003,-76.411,37.01,-76.42,2017.0,37.003:-76.411,-76.411:37.010
3029,VA760,11128,"City of Richmond, Virginia","Raleigh, NC",-77.49336970491909,37.524746831308505,-77.601293705364,37.4466891639134,-77.38544570447421,37.602804498703605,37.525,-77.493,37.525,-77.493,37.53,-77.5,2017.0,37.525:-77.493,-77.493:37.530
3030,VA790,14549,"Staunton City, Virginia","Morgantown, WV",-79.07573332790105,38.154225856927205,-79.1120672985262,38.1266497231936,-79.03939935727591,38.181801990660794,38.154,-79.076,,,,,,,
3031,VA800,10898,"City of Suffolk, Virginia","Raleigh, NC",-76.66419201696955,36.746018310185306,-76.9309240457963,36.5505034071414,-76.3974599881428,36.941533213229214,36.746,-76.664,36.746,-76.664,36.73,-76.66,2017.0,36.746:-76.664,-76.664:36.730
3032,VA810,10899,"City of Virginia Beach, Virginia","Raleigh, NC",-76.04784546910979,36.74127056420249,-76.2281005496242,36.5504239667736,-75.8675903885954,36.932117161631396,36.741,-76.048,36.741,-76.048,36.73,-76.06,2017.0,36.741:-76.048,-76.048:36.730
3033,VA820,14550,"Waynesboro City, Virginia","Morgantown, WV",-78.89122979709795,38.0719443031677,-78.9268392358282,38.04785060003879,-78.8556203583677,38.0960380062966,38.072,-78.891,,,,,,,
3034,VA840,14551,"Winchester City, Virginia","Morgantown, WV",-78.1688856479222,39.167970991790796,-78.2007016883606,39.1310420767988,-78.1370696074838,39.2048999067828,39.168,-78.169,39.168,-78.169,39.17,-78.18,2017.0,39.168:-78.169,-78.169:39.170
3035,VA850,10900,"Blue Ridge Parkway - Bedford County, Virginia Peaks of Otter Area","Morgantown, WV",-79.61342066912505,37.4462390585461,-79.85897187482959,37.3189236887896,-79.36786946342049,37.5735544283026,37.446,-79.613,37.446,-79.613,37.45,-79.62,2017.0,37.446:-79.613,-79.613:37.450
3036,VT001,12308,"Addison County, Vermont","Amherst, MA",-73.09009275797659,44.02839806797471,-73.43798076866621,43.7530362154609,-72.74220474728699,44.3037599204885,44.028,-73.09,44.028,-73.09,44.01,-73.1,2017.0,44.028:-73.090,-73.090:44.010
3037,VT003,12309,"Bennington County, Vermont","Amherst, MA",-73.05527618089565,43.02680096625111,-73.29093153791808,42.7393006163109,-72.81962082387321,43.314301316191305,43.027,-73.055,43.027,-73.055,43.01,-73.06,2017.0,43.027:-73.055,-73.055:43.010
3038,VT005,12310,"Caledonia County, Vermont","Amherst, MA",-72.13528828786896,44.46313425446415,-72.4335088861845,44.1568900314079,-71.83706768955341,44.7693784775204,44.463,-72.135,44.463,-72.135,44.45,-72.14,2017.0,44.463:-72.135,-72.135:44.450
3039,VT007,12311,"Chittenden County, Vermont","Amherst, MA",-73.082567850825,44.44218548918275,-73.36156178889979,44.161420253116894,-72.80357391275021,44.7229507252486,44.442,-73.083,44.442,-73.083,44.45,-73.1,2017.0,44.442:-73.083,-73.083:44.450
3040,VT009,12312,"Essex County, Vermont","Amherst, MA",-71.72006450161103,44.682087566280146,-71.9748129284011,44.3505244535204,-71.46531607482099,45.0136506790399,44.682,-71.72,,,,,,,
3041,VT011,12313,"Franklin County, Vermont","Amherst, MA",-72.88788384219495,44.82501543584155,-73.24248659685591,44.633305756993295,-72.533281087534,45.0167251146898,44.825,-72.888,44.825,-72.888,44.81,-72.9,2017.0,44.825:-72.888,-72.888:44.810
3042,VT013,12314,"Grand Isle County, Vermont","Amherst, MA",-73.29071910266094,44.788574503227046,-73.3901637072865,44.5636541219458,-73.1912744980354,45.0134948845083,44.789,-73.291,,,,,,,
3043,VT015,12315,"Lamoille County, Vermont","Amherst, MA",-72.64783248264385,44.59964495817376,-72.9272777863799,44.39842332576721,-72.3683871789078,44.8008665905803,44.6,-72.648,44.6,-72.648,44.61,-72.66,2017.0,44.600:-72.648,-72.648:44.610
3044,VT017,12316,"Orange County, Vermont","Amherst, MA",-72.41119169383475,43.996240499467255,-72.79177768391729,43.77168984916511,-72.0306057037522,44.220791149769404,43.996,-72.411,43.996,-72.411,44.01,-72.42,2017.0,43.996:-72.411,-72.411:44.010
3045,VT019,12317,"Orleans County, Vermont","Amherst, MA",-72.22849191714484,44.775740831590355,-72.5790727799849,44.54250342728261,-71.8779110543048,45.008978235898105,44.776,-72.228,,,,,,,
3046,VT021,12318,"Rutland County, Vermont","Amherst, MA",-73.06552863219245,43.57438027920529,-73.431113776904,43.290559411664,-72.69994348748091,43.858201146746595,43.574,-73.066,43.574,-73.066,43.57,-73.06,2017.0,43.574:-73.066,-73.066:43.570
3047,VT023,12319,"Washington County, Vermont","Amherst, MA",-72.58468577463294,44.259390237224046,-72.9522057102448,44.013039418210106,-72.21716583902109,44.505741056238,44.259,-72.585,,,,,,,
3048,VT025,12320,"Windham County, Vermont","Amherst, MA",-72.72037300227645,42.99490531725696,-73.00827538930899,42.7269545884733,-72.4324706152439,43.2628560460406,42.995,-72.72,42.995,-72.72,43.01,-72.74,2017.0,42.995:-72.720,-72.720:43.010
3049,VT027,12321,"Windsor County, Vermont","Amherst, MA",-72.59276757904316,43.59241965426401,-72.9802423304159,43.2225880375137,-72.2052928276704,43.9622512710143,43.592,-72.593,43.592,-72.593,43.61,-72.58,2017.0,43.592:-72.593,-72.593:43.610
3050,WA001,10450,"Adams County, Washington","Portland, OR",-118.66443017270399,46.998584101363,-119.369568407721,46.735450153993995,-117.959291937687,47.26171804873201,46.999,-118.664,,,,,,,
3051,WA011,10451,"Clark County, Washington","Portland, OR",-122.52041383981151,45.8017572957771,-122.79601573242901,45.54386169343661,-122.24481194719401,46.0596528981176,45.802,-122.52,45.802,-122.52,45.81,-122.5,2017.0,45.802:-122.520,-122.520:45.810
3052,WA015,10452,"Cowlitz County, Washington","Portland, OR",-122.72912632121599,46.1193304871536,-123.21836294359,45.8506068338641,-122.23988969884199,46.3880541404431,46.119,-122.729,46.119,-122.729,46.13,-122.74,2017.0,46.119:-122.729,-122.729:46.130
3053,WA017,10454,"Douglas County, Washington","Portland, OR",-119.63465124155847,47.68573919981085,-120.31829646018299,47.2201361507313,-118.951006022934,48.1513422488904,47.686,-119.635,,,,,,,
3054,WA021,10456,"Franklin County, Washington","Portland, OR",-118.8279912773315,46.4659082433916,-119.45778442025299,46.192696512497996,-118.19819813441002,46.7391199742852,46.466,-118.828,,,,,,,
3055,WA025,10457,"Grant County, Washington","Portland, OR",-119.508267312925,47.29373243455686,-120.042681393256,46.6252595193801,-118.973853232594,47.9622053497336,47.294,-119.508,47.294,-119.508,47.29,-119.5,2017.0,47.294:-119.508,-119.508:47.290
3056,WA029,17555,"Island County, Washington","Portland, OR",-122.598265582531,48.15815142267204,-122.847536190338,47.90477183846,-122.34899497472401,48.4115310068841,48.158,-122.598,48.158,-122.598,48.17,-122.58,2017.0,48.158:-122.598,-122.598:48.170
3057,WA043,10459,"Lincoln County, Washington","Portland, OR",-118.39968456266148,47.609029272139644,-118.979883689568,47.260189305105285,-117.819485435755,47.957869239174,47.609,-118.4,,,,,,,
3058,WA055,15669,"San Juan County, Washington","Portland, OR",-122.9898777915835,48.6021337969553,-123.23792518716299,48.4146416756551,-122.741830396004,48.7896259182555,48.602,-122.99,48.602,-122.99,48.61,-122.98,2017.0,48.602:-122.990,-122.990:48.610
3059,WA063,10462,"Spokane County, Washington","Portland, OR",-117.4317057649105,47.653568728933045,-117.823803669786,47.259283643118,-117.039607860035,48.04785381474811,47.654,-117.432,,,,,,,
3060,WA065,11246,"Stevens County, Washington","Bozeman, MT",-117.915879824223,48.396430526972296,-118.401764587521,47.791978195716894,-117.42999506092501,49.000882858227705,48.396,-117.916,48.396,-117.916,48.41,-117.9,2017.0,48.396:-117.916,-117.916:48.410
3061,WA075,10465,"Whitman County, Washington","Portland, OR",-117.6444140507,46.838726909219396,-118.249348063519,46.4170117235294,-117.03948003788099,47.2604420949094,46.839,-117.644,,,,,,,
3062,WA603,10466,"Asotin County Area, Washington (Asotin and Garfield Counties)","Portland, OR",-117.2291208433995,46.22904655672595,-117.542128804432,45.9954248325496,-116.916112882367,46.4626682809023,46.229,-117.229,46.229,-117.229,46.21,-117.22,2017.0,46.229:-117.229,-117.229:46.210
3063,WA605,10467,"Benton County Area, Washington","Portland, OR",-119.4088244576825,46.221571156858644,-119.87669659319401,45.8362666545381,-118.940952322171,46.6068756591792,46.222,-119.409,,,,,,,
3064,WA607,10468,"Chelan County Area, Washington (Parts of Chelan and Kittitas Counties)","Portland, OR",-120.34126448086849,47.58991321685305,-120.822653029285,47.2189140385937,-119.859875932452,47.9609123951124,47.59,-120.341,,,,,,,
3065,WA608,10469,"Cashmere Mountain Area, Washington, Parts of Chelan and Okanogan Counties","Portland, OR",-120.55392458479601,47.84755605635204,-121.181024600277,47.2609583320043,-119.92682456931499,48.434153780699795,47.848,-120.554,47.848,-120.554,47.85,-120.54,2017.0,47.848:-120.554,-120.554:47.850
3066,WA609,10470,"Clallam County Area, Washington","Portland, OR",-123.80231114681852,48.1177910956395,-124.690062435154,47.881114032453496,-122.914559858483,48.35446815882551,48.118,-123.802,48.118,-123.802,48.13,-123.82,2017.0,48.118:-123.802,-123.802:48.130
3067,WA613,10471,"Columbia County Area, Washington","Portland, OR",-117.927289640181,46.3437737452534,-118.242686089289,46.062946585214604,-117.611893191073,46.62460090529221,46.344,-117.927,,,,,,,
3068,WA619,10472,"North Ferry Area, Washington","Bozeman, MT",-118.48723167328151,48.7407908000049,-118.870002105335,48.4813361941138,-118.10446124122801,49.000245405895996,48.741,-118.487,,,,,,,
3069,WA623,10473,"Garfield County Area, Washington","Portland, OR",-117.546197934984,46.48388711628795,-117.86336378705799,46.26458641873021,-117.22903208291001,46.7031878138457,46.484,-117.546,,,,,,,
3070,WA627,10474,"Grays Harbor County Area, Pacific and Wahkiakum Counties, Washington","Portland, OR",-123.68953597534549,46.744109739306744,-124.220698663291,46.14233591530089,-123.1583732874,47.3458835633126,46.744,-123.69,46.744,-123.69,46.73,-123.7,2017.0,46.744:-123.690,-123.690:46.730
3071,WA631,10475,"Jefferson County Area, Washington","Portland, OR",-123.61117347412251,47.838591978584454,-124.612537448814,47.5336591534019,-122.609809499431,48.143524803767,47.839,-123.611,47.839,-123.611,47.85,-123.62,2017.0,47.839:-123.611,-123.611:47.850
3072,WA632,10476,"Olympic National Forest Area, Washington (Parts of Clallam, Grays Harbor, Jefferson, and Mason Counties)","Portland, OR",-123.617972916707,47.73229847307025,-124.35264327655099,47.299201248771716,-122.883302556863,48.165395697368794,47.732,-123.618,47.732,-123.618,47.73,-123.62,2017.0,47.732:-123.618,-123.618:47.730
3073,WA633,17796,"King County Area, Washington","Portland, OR",-122.20587038809099,47.46602377943735,-122.528428782612,47.1550774477508,-121.88331199357,47.77697011112389,47.466,-122.206,47.466,-122.206,47.45,-122.22,2017.0,47.466:-122.206,-122.206:47.450
3074,WA634,10478,"Snoqualmie Pass Area, Washington (Parts of King and Pierce Counties)","Portland, OR",-121.650519507524,47.2597591088865,-122.235111596291,46.739099201392,-121.065927418757,47.780419016380996,47.26,-121.651,,,,,,,
3075,WA635,10479,"Kitsap County Area, Washington","Portland, OR",-122.74682391366949,47.67206282835575,-123.023252239798,47.403186261685,-122.470395587541,47.940939395026504,47.672,-122.747,,,,,,,
3076,WA637,10480,"Kittitas County Area, Washington","Portland, OR",-120.714593195672,47.16759401745514,-121.46600337900298,46.737254601891784,-119.963183012341,47.597933433018504,47.168,-120.715,47.168,-120.715,47.17,-120.7,2017.0,47.168:-120.715,-120.715:47.170
3077,WA639,10481,"Klickitat County Area, Washington","Portland, OR",-120.73928187676901,45.82533013240415,-121.612652102747,45.606075988193,-119.86591165079099,46.044584276615296,45.825,-120.739,,,,,,,
3078,WA641,10482,"Lewis County Area, Washington","Portland, OR",-122.4928856669425,46.5891042076272,-123.372641877497,46.3837612443055,-121.613129456388,46.7944471709489,46.589,-122.493,46.589,-122.493,46.57,-122.5,2017.0,46.589:-122.493,-122.493:46.570
3079,WA645,10483,"Mason County, Washington","Portland, OR",-123.1529549029175,47.34459090378065,-123.505719839318,47.0821791935675,-122.800189966517,47.6070026139938,47.345,-123.153,,,,,,,
3080,WA648,10485,"Colville Indian Reservation (Parts of Ferry and Okanogan Counties), Washington","Bozeman, MT",-118.93982067898399,48.15618552097404,-119.739058557262,47.830288994296396,-118.140582800706,48.4820820476517,48.156,-118.94,,,,,,,
3081,WA649,18788,"Okanogan County Area, Washington","Portland, OR",-119.63371372048651,48.480314158002145,-120.430684338085,47.9604725333084,-118.836743102888,49.00015578269589,48.48,-119.634,48.48,-119.634,48.49,-119.62,2017.0,48.480:-119.634,-119.634:48.490
3082,WA651,11247,"Pend Oreille County Area, Washington","Bozeman, MT",-117.330956571947,48.52296364483,-117.629682147553,48.04541791234701,-117.032230996341,49.000509377313,48.523,-117.331,48.523,-117.331,48.53,-117.34,2017.0,48.523:-117.331,-117.331:48.530
3083,WA653,10486,"Pierce County Area, Washington","Portland, OR",-122.41717631168801,47.084424219952886,-122.84116602055799,46.7651916345084,-121.993186602818,47.4036568053974,47.084,-122.417,,,,,,,
3084,WA657,10487,"Skagit County Area, Washington","Portland, OR",-122.02420401384151,48.4708756417453,-122.740793033017,48.2959810504662,-121.30761499466601,48.6457702330244,48.471,-122.024,,,,,,,
3085,WA659,17741,"Skamania County Area, Washington","Portland, OR",-121.88219754434549,45.96839953569845,-122.249799136814,45.548650950591,-121.514595951877,46.3881481208059,45.968,-121.882,45.968,-121.882,45.97,-121.9,2017.0,45.968:-121.882,-121.882:45.970
3086,WA661,10489,"Snohomish County Area, Washington","Portland, OR",-121.940227583031,48.037311433774406,-122.404495159401,47.77544547033111,-121.475960006661,48.299177397217704,48.037,-121.94,48.037,-121.94,48.05,-121.94,2017.0,48.037:-121.940,-121.940:48.050
3087,WA667,20829,"Thurston County Area, Washington","Portland, OR",-122.702559734333,46.9742736591004,-123.20216052727801,46.7620012909914,-122.20295894138799,47.186546027209396,46.974,-122.703,,,,,,,
3088,WA671,10464,"Walla Walla County Area, Washington","Portland, OR",-118.516584545109,46.303358811281655,-119.04155080933799,46.0000117947139,-117.99161828088002,46.606705827849396,46.303,-118.517,,,,,,,
3089,WA673,10490,"Whatcom County Area, Washington","Portland, OR",-122.493010347901,48.81731258484321,-123.090825015678,48.632131321715796,-121.89519568012399,49.0024938479706,48.817,-122.493,48.817,-122.493,48.81,-122.5,2017.0,48.817:-122.493,-122.493:48.810
3090,WA676,10491,"Yakama Nation Closed Area, Washington, Parts of Klickitat and Yakima Counties","Portland, OR",-120.77411498769449,46.21395267996705,-121.512852029556,45.8861000649967,-120.03537794583299,46.54180529493741,46.214,-120.774,46.214,-120.774,46.21,-120.78,2017.0,46.214:-120.774,-120.774:46.210
3091,WA677,10492,"Yakima County Area, Washington","Portland, OR",-120.5995562554385,46.47624402353141,-121.333618429069,46.040321227106105,-119.865494081808,46.9121668199567,46.476,-120.6,,,,,,,
3092,WA678,10493,"Yakama Nation Irrigated Area, Washington, Part of Yakima County","Portland, OR",-120.42961800710651,46.36638256691025,-120.85972138054701,46.1789011308066,-119.999514633666,46.5538640030139,46.366,-120.43,,,,,,,
3093,WA680,10495,"Wenatchee National Forest, Naches Area, Washington, Parts of Kittitas and Yakima Counties","Portland, OR",-121.210134656695,46.80127730730965,-121.5226793838,46.4608266303333,-120.89758992959,47.141727984286,46.801,-121.21,46.801,-121.21,46.81,-121.22,2017.0,46.801:-121.210,-121.210:46.810
3094,WA681,10496,"Yakima Training Center, Parts of Kittitas and Yakima Counties, Washington","Portland, OR",-120.1898069537065,46.75233158741955,-120.466731270486,46.5484135401607,-119.912882636927,46.9562496346784,46.752,-120.19,,,,,,,
3095,WA706,10497,"Hanford Atomic Energy Reservation, Washington","Portland, OR",-119.5665101287945,46.528751984742755,-119.874808032962,46.3304760291189,-119.258212224627,46.72702794036661,46.529,-119.567,,,,,,,
3096,WA710,10498,"Makah Indian Reservation, Washington","Portland, OR",-124.64691817659401,48.280205825800046,-124.746705164445,48.1652719704714,-124.547131188743,48.395139681128704,48.28,-124.647,48.28,-124.647,48.29,-124.66,2017.0,48.280:-124.647,-124.647:48.290
3097,WA714,10499,"Umatilla National Forest, Washington","Portland, OR",-117.652310007748,46.1466115769062,-118.054213737462,45.9984134566138,-117.250406278034,46.2948096971986,46.147,-117.652,46.147,-117.652,46.13,-117.66,2017.0,46.147:-117.652,-117.652:46.130
3098,WA728,10500,"Quinault Indian Reservation, Washington","Portland, OR",-124.0965296907135,47.403564020107005,-124.36188874122499,47.2443842100139,-123.831170640202,47.5627438302001,47.404,-124.097,,,,,,,
3099,WA730,10501,"Olympic National Park, Washington","Portland, OR",-123.92726678450899,47.872491745620955,-124.73404412833901,47.47002440344321,-123.120489440679,48.2749590877987,47.872,-123.927,47.872,-123.927,47.89,-123.94,2017.0,47.872:-123.927,-123.927:47.890
3100,WA749,10502,"Okanogan National Forest Area, Washington","Portland, OR",-119.92821981607797,48.50391225570794,-121.01977881462,48.00729535918679,-118.83666081753599,49.0005291522291,48.504,-119.928,48.504,-119.928,48.49,-119.94,2017.0,48.504:-119.928,-119.928:48.490
3101,WA754,10503,"Mount Rainier National Park, Washington","Portland, OR",-121.68197662601999,46.854309656605786,-121.92110525577299,46.707809194185494,-121.44284799626699,47.0008101190261,46.854,-121.682,46.854,-121.682,46.85,-121.7,2017.0,46.854:-121.682,-121.682:46.850
3102,WA760,10504,"Gifford Pinchot National Forest Area, Washington","Portland, OR",-121.801347429769,46.2463520081504,-122.250014920668,45.72237396109161,-121.35267993887,46.77033005520921,46.246,-121.801,46.246,-121.801,46.25,-121.82,2017.0,46.246:-121.801,-121.801:46.250
3103,WA762,10505,"Mount Baker-Snoqualmie National Forest, Washington","Portland, OR",-121.461922152956,48.21605479583896,-122.017094016773,47.431823172554296,-120.906750289139,49.000286419123604,48.216,-121.462,48.216,-121.462,48.21,-121.46,2017.0,48.216:-121.462,-121.462:48.210
3104,WA774,10506,"North Cascades National Park Complex, Washington","Portland, OR",-121.09210066566851,48.62334726699744,-121.63895687869899,48.24576179969339,-120.545244452638,49.0009327343015,48.623,-121.092,,,,,,,
3105,WA775,10507,"City of Seattle, Washington","Portland, OR",-122.33164014976101,47.604444949110295,-122.435882903876,47.4310170715765,-122.227397395646,47.777872826644106,47.604,-122.332,,,,,,,
3106,WA776,10508,"City of Tacoma, Washington","Portland, OR",-122.4596467659845,47.24451725367615,-122.563750273899,47.1701502406664,-122.35554325806999,47.3188842666859,47.245,-122.46,47.245,-122.46,47.25,-122.46,2017.0,47.245:-122.460,-122.460:47.250
3107,WA777,10509,"Joint Base Lewis-McChord Area, Washington, Parts of Pierce and Thurston Counties","Portland, OR",-122.585942648104,47.030858899265354,-122.802089002985,46.9015118546801,-122.369796293223,47.16020594385061,47.031,-122.586,,,,,,,
