areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy
TX129,13252,"Donley County, Texas","Temple, TX",-100.8133091297635,34.965893464117755,-101.087856005205,34.7472040294466,-100.538762254322,35.1845828987889
TX131,13598,"Duval County, Texas","Temple, TX",-98.51774146920849,27.66025511039325,-98.8032031241671,27.2625000042913,-98.23227981424989,28.058010216495198
TX133,13253,"Eastland County, Texas","Temple, TX",-98.79694111159054,32.29664944104965,-99.1191974704358,32.0780774253016,-98.4746847527453,32.5152214567977
TX139,13254,"Ellis County, Texas","Temple, TX",-96.73456561138164,32.30071466913605,-97.0879014910088,32.052013508188,-96.38122973175449,32.5494158300841
TX143,13255,"Erath County, Texas","Temple, TX",-98.20558751614792,32.21517180743155,-98.5487699004594,31.9173842603337,-97.86240513183641,32.5129593545294
TX145,13256,"Falls County, Texas","Temple, TX",-96.9370191357616,31.2541703332555,-97.27788987231101,30.986296457513102,-96.59614839921221,31.522044208997897
TX147,13257,"Fannin County, Texas","Temple, TX",-96.1155333211928,33.6139978927028,-96.3845856932968,33.3409550559526,-95.8464809490888,33.887040729453
TX149,13258,"Fayette County, Texas","Temple, TX",-96.94362082686214,29.8962809612325,-97.3178654569128,29.6281560387683,-96.5693761968115,30.1644058836967
TX151,13259,"Fisher County, Texas","Temple, TX",-100.402351983317,32.74259648904905,-100.662614883426,32.522729064199,-100.142089083208,32.9624639138991
TX153,13435,"Floyd County, Texas","Temple, TX",-101.30318388442501,34.071431738463,-101.565147242834,33.8304136607796,-101.041220526016,34.3124498161464
TX155,13262,"Foard County, Texas","Temple, TX",-99.76346585851022,33.99630580873545,-100.052704114766,33.751194554751,-99.47422760225442,34.2414170627199
TX157,13264,"Fort Bend County, Texas","Temple, TX",-95.75415070859285,29.5254356623578,-96.0817784247895,29.2624320902247,-95.4265229923962,29.7884392344909
TX161,13265,"Freestone County, Texas","Temple, TX",-96.13815723637855,31.71294925221685,-96.496684041072,31.413356902535895,-95.77963043168509,32.0125416018978
TX163,13266,"Frio County, Texas","Temple, TX",-99.10743716569965,28.8660002949531,-99.4139795600037,28.6406154692772,-98.80089477139559,29.091385120629
TX165,13267,"Gaines County, Texas","Temple, TX",-102.633856202204,32.74108972068515,-103.064826052925,32.522916524718,-102.202886351483,32.9592629166523
TX167,13268,"Galveston County, Texas","Temple, TX",-94.8018696417306,29.33808670196705,-95.2331418865518,29.077796684299198,-94.3705973969094,29.5983767196349
TX169,13270,"Garza County, Texas","Temple, TX",-101.2979487757475,33.17891434021375,-101.55753346687,32.960675335889505,-101.038364084625,33.397153344538005
TX171,13271,"Gillespie County, Texas","Temple, TX",-98.94625435571464,30.317100650639098,-99.3046554324403,30.1343849933149,-98.58785327898899,30.4998163079633
TX173,13272,"Glasscock County, Texas","Temple, TX",-101.52047128791449,31.8692679700168,-101.776406072711,31.6508802872726,-101.264536503118,32.087655652761
TX175,13273,"Goliad County, Texas","Temple, TX",-97.4660755238567,28.657286301140548,-97.7785027656402,28.389027778549398,-97.1536482820732,28.9255448237317
TX177,13274,"Gonzales County, Texas","Temple, TX",-97.49467135261469,29.44752300587325,-97.8588866099523,29.110419922005,-97.1304560952771,29.7846260897415
TX179,13276,"Gray County, Texas","Temple, TX",-100.81225194467851,35.4003362320206,-101.086220732953,35.1808821141046,-100.538283156404,35.6197903499366
TX181,13277,"Grayson County, Texas","Temple, TX",-96.66224783536356,33.67886853666835,-96.9451853574618,33.3976269614397,-96.37931031326531,33.960110111897
TX185,13278,"Grimes County, Texas","Temple, TX",-95.99669926960107,30.5464847540173,-96.1883664716084,30.2286134781611,-95.80503206759371,30.8643560298735
TX187,13279,"Guadalupe County, Texas","Temple, TX",-97.97120424327426,29.6120608245217,-98.3117346700038,29.3660570118684,-97.6306738165447,29.858064637175
TX189,13280,"Hale County, Texas","Temple, TX",-101.827282111973,34.06897691351465,-102.09075367097999,33.824662480099505,-101.563810552966,34.3132913469298
TX191,13281,"Hall County, Texas","Temple, TX",-100.68170555126301,34.530476448718204,-100.94775661245001,34.3122899301528,-100.41565449007601,34.7486629672836
TX193,13282,"Hamilton County, Texas","Temple, TX",-98.1146832484333,31.717843033895953,-98.46364826325599,31.4176632804668,-97.7657182336106,32.0180227873251
TX195,19899,"Hansford County, Texas","Temple, TX",-101.35454013421051,36.277414723113296,-101.624392149758,36.0548353240838,-101.08468811866301,36.499994122142795
TX197,13285,"Hardeman County, Texas","Temple, TX",-99.73691103789275,34.31903900252235,-99.9992838148623,34.0591286222685,-99.4745382609232,34.5789493827762
TX199,13286,"Hardin County, Texas","Temple, TX",-94.401900952755,30.312070741004298,-94.73269982286709,30.0970268416048,-94.0711020826429,30.5271146404038
TX201,13287,"Harris County, Texas","Temple, TX",-95.43336392971881,29.8338934027935,-95.95983362165,29.497158491535696,-94.9068942377876,30.1706283140513
TX203,15059,"Harrison County, Texas","Temple, TX",-94.37274509376056,32.559874882723,-94.7026903519463,32.3266339574822,-94.0427998355748,32.7931158079638
TX205,13288,"Hartley County, Texas","Temple, TX",-102.602203170998,35.837868405230296,-103.041784904113,35.6202853071799,-102.16262143788299,36.0554515032807
TX207,13289,"Haskell County, Texas","Temple, TX",-99.73002212055476,33.17816993645515,-99.98940346195101,32.957092328531395,-99.4706407791585,33.3992475443789
TX211,13290,"Hemphill County, Texas","Temple, TX",-100.2707911065005,35.83762686937085,-100.541320289201,35.6190274646075,-100.0002619238,36.056226274134204
TX213,13291,"Henderson County, Texas","Temple, TX",-95.9393546324597,32.1829414956594,-96.45495056177491,32.0067529738445,-95.42375870314449,32.3591300174743
TX215,13292,"Hidalgo County, Texas","Temple, TX",-98.2243697759946,26.4097347541885,-98.5871275952239,26.036303855055,-97.86161195676529,26.783165653322
TX217,13293,"Hill County, Texas","Temple, TX",-97.10855655174359,31.98779164330565,-97.4973491654436,31.708993719878897,-96.7197639380436,32.2665895667324
TX219,13295,"Hockley County, Texas","Temple, TX",-102.3456155630935,33.606688080909905,-102.615375183145,33.3883239413373,-102.07585594304199,33.825052220482505
TX225,15060,"Houston County, Texas","Temple, TX",-95.36765277760796,31.2589234267031,-95.7775951092465,30.9258475403403,-94.95771044596941,31.5919993130659
TX227,13297,"Howard County, Texas","Temple, TX",-101.43497955119201,32.30626236281405,-101.69520368608102,32.086768340429,-101.174755416303,32.5257563851991
TX231,13298,"Hunt County, Texas","Temple, TX",-96.07808964356735,33.123596850458,-96.29763764078871,32.8376600527488,-95.858541646346,33.4095336481672
TX233,13299,"Hutchinson County, Texas","Temple, TX",-101.35448217145,35.83980416426605,-101.623795994809,35.624079992286894,-101.08516834809099,36.0555283362452
TX235,13301,"Irion County, Texas","Temple, TX",-100.9820349713525,31.3038777982063,-101.27559839382499,31.0789953084917,-100.68847154888,31.5287602879209
TX237,13302,"Jack County, Texas","Temple, TX",-98.1726249796497,33.234185153376345,-98.4271811817535,33.001051632895496,-97.91806877754591,33.4673186738572
TX239,13303,"Jackson County, Texas","Temple, TX",-96.62386815666545,28.969331924933403,-96.9387690400354,28.674282991969104,-96.3089672732955,29.264380857897702
TX243,10330,"Jeff Davis County, Texas","Phoenix, AZ",-104.20972625998999,30.75710874542785,-104.979515354487,30.4089021138242,-103.43993716549299,31.1053153770315
TX247,13304,"Jim Hogg County, Texas","Temple, TX",-98.68905226426509,27.071322565453297,-98.96031168876759,26.783730591638697,-98.4177928397626,27.358914539267897
TX249,13305,"Jim Wells County, Texas","Temple, TX",-98.01241985387739,27.659591349701202,-98.2358419824468,27.261161585668898,-97.788997725308,28.058021113733503
TX251,13306,"Johnson County, Texas","Temple, TX",-97.35195940890605,32.3443423666602,-97.61746072066221,32.1335345148438,-97.0864580971499,32.5551502184766
TX253,13307,"Jones County, Texas","Temple, TX",-99.87878826878296,32.73765654824585,-100.14620139113501,32.514442399564,-99.61137514643092,32.9608706969277
TX255,13308,"Karnes County, Texas","Temple, TX",-97.8828350952708,28.94499209116325,-98.19082442814171,28.668288043474004,-97.5748457623999,29.2216961388525
TX259,13309,"Kendall County, Texas","Temple, TX",-98.66754340111834,29.9276602407213,-98.92081324720199,29.7165837459732,-98.4142735550347,30.138736735469397
TX263,13310,"Kent County, Texas","Temple, TX",-100.778202580774,33.1783658589965,-101.03883097967301,32.9590403994371,-100.517574181875,33.3976913185559
TX265,13311,"Kerr County, Texas","Temple, TX",-99.33775951498401,30.036191933278353,-99.75760171548781,29.7818378906886,-98.9179173144802,30.290545975868103
TX267,13312,"Kimble County, Texas","Temple, TX",-99.7096390252208,30.498863899107697,-100.11728656465701,30.286671136247698,-99.30199148578458,30.711056661967696
TX269,13313,"King County, Texas","Temple, TX",-100.2551099287215,33.6164600583586,-100.518967449093,33.3961438666415,-99.99125240835,33.8367762500757
TX271,13314,"Kinney County, Texas","Temple, TX",-100.453758255374,29.354472643196097,-100.797287875454,29.0845213058807,-100.11022863529399,29.624423980511498
TX275,13315,"Knox County, Texas","Temple, TX",-99.73448139745875,33.616552065882246,-99.99676107348171,33.3966187048296,-99.4722017214358,33.8364854269349
TX279,13418,"Lamb County, Texas","Temple, TX",-102.35077309245949,34.068916625604146,-102.61579855773898,33.824538086664,-102.08574762718,34.3132951645443
TX281,13317,"Lampasas County, Texas","Temple, TX",-98.2384286895012,31.24698731879975,-98.56970968757909,31.029864199751,-97.9071476914233,31.4641104378485
TX283,13318,"La Salle County, Texas","Temple, TX",-99.1045456592291,28.339133849693802,-99.4080351121871,28.030745690064602,-98.8010562062711,28.647522009323
TX285,13319,"Lavaca County, Texas","Temple, TX",-96.9004067998649,29.347981783293996,-97.2402892252265,29.063158410717396,-96.56052437450329,29.6328051558706
TX287,13320,"Lee County, Texas","Temple, TX",-96.98739853728006,30.29466254713615,-97.3343503469087,30.0322309363158,-96.64044672765141,30.5570941579565
TX289,13321,"Leon County, Texas","Temple, TX",-95.99327974284866,31.314022364568,-96.33113449941031,30.9739033280539,-95.655424986287,31.6541414010821
TX291,13322,"Liberty County, Texas","Temple, TX",-94.80392543817045,30.1910262046097,-95.1657746195541,29.885314308004197,-94.4420762567868,30.4967381012152
TX293,13323,"Limestone County, Texas","Temple, TX",-96.5841798899524,31.51767145774615,-96.9319823820632,31.220623189848197,-96.2363773978416,31.814719725644103
TX295,13324,"Lipscomb County, Texas","Temple, TX",-100.27337687065099,36.27761661874245,-100.546474013221,36.0552454359291,-100.000279728081,36.4999878015558
TX297,13326,"Liveoak County, Texas","Temple, TX",-98.07195889103781,28.42156515267805,-98.3350775656066,28.0566343973268,-97.80884021646901,28.7864959080293
TX299,13327,"Llano County, Texas","Temple, TX",-98.65738364432374,30.703915371817452,-98.9647470469793,30.485875531725103,-98.3500202416682,30.9219552119098
TX303,13328,"Lubbock County, Texas","Temple, TX",-101.821267015192,33.60970970507595,-102.08574762718,33.3890057493722,-101.556786403204,33.8304136607797
TX305,13330,"Lynn County, Texas","Temple, TX",-101.81644761401749,33.17755083074295,-102.07610840615999,32.959852542179604,-101.556786821875,33.3952491193063
TX307,13331,"McCulloch County, Texas","Temple, TX",-99.34768272988646,31.21750744037725,-99.60449435343331,30.9407992085072,-99.09087110633959,31.4942156722473
TX309,13333,"McLennan County, Texas","Temple, TX",-97.20340810345814,31.553729808014552,-97.60521873163,31.2442207405005,-96.80159747528629,31.8632388755286
TX311,13334,"McMullen County, Texas","Temple, TX",-98.56896105784006,28.35453830191695,-98.8038002711128,28.0571317840622,-98.33412184456729,28.6519448197717
TX313,13335,"Madison County, Texas","Temple, TX",-95.92661725591299,30.960210070907053,-96.2409964767914,30.826145930124802,-95.6122380350346,31.0942742116893
TX317,13336,"Martin County, Texas","Temple, TX",-101.9513423545105,32.30519825657045,-102.214343721241,32.0847303493482,-101.68834098778,32.5256661637927
TX319,13337,"Mason County, Texas","Temple, TX",-99.22439400676978,30.71975471320045,-99.48547193140699,30.4979006816147,-98.9633160821326,30.9416087447862
TX321,13338,"Matagorda County, Texas","Temple, TX",-95.94119714476494,28.809161519487652,-96.3786213924885,28.388721029361502,-95.5037728970414,29.2296020096138
TX323,13607,"Maverick County, Texas","Temple, TX",-100.38995414612751,28.643438630092948,-100.668746987181,28.199997792869897,-100.111161305074,29.086879467316
TX325,13340,"Medina County, Texas","Temple, TX",-99.10919469367145,29.38956999284965,-99.41397520077601,29.0902587759001,-98.8044141865669,29.6888812097992
TX327,13341,"Menard County, Texas","Temple, TX",-99.80039253392324,30.89907574649235,-100.11716118507299,30.7098855927637,-99.4836238827735,31.088265900221
TX329,13342,"Midland County, Texas","Temple, TX",-102.03157961084798,31.87011300958375,-102.28772645286199,31.6512849426153,-101.775432768834,32.0889410765522
TX331,13343,"Milam County, Texas","Temple, TX",-96.9622543470887,30.784186976560804,-97.3144305965739,30.457624641855503,-96.61007809760349,31.1107493112661
TX335,13344,"Mitchell County, Texas","Temple, TX",-100.92320470595851,32.306702079626646,-101.184331230141,32.0852139909794,-100.66207818177601,32.528190168273895
TX337,13345,"Montague County, Texas","Temple, TX",-97.73162863600994,33.711819944202404,-97.97921712416219,33.4335789155722,-97.4840401478577,33.9900609728326
TX339,15062,"Montgomery County, Texas","Temple, TX",-95.46344367519475,30.32921890552705,-95.83037142020859,30.02715357077,-95.09651593018091,30.6312842402841
TX341,13346,"Moore County, Texas","Temple, TX",-101.89290954229301,35.83783230409935,-102.163560011333,35.6200259815914,-101.622259073253,36.0556386266073
TX345,13347,"Motley County, Texas","Temple, TX",-100.77976585942051,34.073667481989204,-101.04193082084,33.8335351081365,-100.517600898001,34.3137998558419
TX347,15063,"Nacogdoches County, Texas","Temple, TX",-94.63921673574856,31.53484572161565,-94.97823440868521,31.2225135598853,-94.30019906281191,31.847177883346
TX349,13348,"Navarro County, Texas","Temple, TX",-96.47314078937136,32.06199851594761,-96.89578146035342,31.796388842617503,-96.0505001183893,32.327608189277704
TX353,13349,"Nolan County, Texas","Temple, TX",-100.40576628207401,32.30366594603355,-100.66537777767401,32.0814160493642,-100.146154786474,32.5259158427029
TX355,13350,"Nueces County, Texas","Temple, TX",-97.49383980023285,27.77675891331655,-97.9424990727866,27.5583044976505,-97.0451805276791,27.9952133289826
TX357,13352,"Ochiltree County, Texas","Temple, TX",-100.8159242222755,36.277444922989105,-101.086439746453,36.0549788400966,-100.54540869809799,36.4999110058816
TX359,13354,"Oldham County, Texas","Temple, TX",-102.6027209706775,35.403944111502994,-103.04244167735399,35.1833588462717,-102.16300026400101,35.624529376734294
TX363,13356,"Palo Pinto County, Texas","Temple, TX",-98.3163825131668,32.75963179419765,-98.5764649058782,32.5115885942413,-98.0563001204554,33.007674994154
TX365,15064,"Panola County, Texas","Temple, TX",-94.30857521115725,32.18438859650525,-94.6017634677717,31.974074583600398,-94.01538695454279,32.3947026094101
TX367,13358,"Parker County, Texas","Temple, TX",-97.80570518286424,32.7790120330797,-98.0672922953072,32.5544285303338,-97.54411807042129,33.0035955358256
TX369,17911,"Parmer County, Texas","Temple, TX",-102.78449718142701,34.530455956012545,-103.043963340397,34.312952086143,-102.52503102245701,34.7479598258821
TX371,10331,"Pecos County, Texas","Temple, TX",-102.67682081868699,30.712204549872,-103.58468094583,30.053092578193397,-101.768960691544,31.371316521550604
TX375,13360,"Potter County, Texas","Temple, TX",-101.894918738499,35.4015952787712,-102.167651684672,35.1828946888106,-101.622185792326,35.6202958687318
TX377,10332,"Presidio County, Texas","Phoenix, AZ",-104.386490809984,29.941112660239952,-104.980443063399,29.258415558585803,-103.792538556569,30.6238097618941
TX381,13361,"Randall County, Texas","Temple, TX",-101.8968467756695,34.96548500927565,-102.170749604368,34.747210988198105,-101.62294394697099,35.1837590303532
TX387,13363,"Red River County, Texas","Temple, TX",-95.01665851583905,33.6401192290054,-95.3113207302927,33.3175796677291,-94.7219963013854,33.9626587902817
TX389,10333,"Reeves County, Texas","Phoenix, AZ",-103.556398241114,31.38334192633845,-104.10234560829599,30.766543602063898,-103.010450873932,32.000140250613
TX391,13364,"Refugio County, Texas","Temple, TX",-97.15230096416326,28.3082377836215,-97.54051479331751,28.061674479145697,-96.764087135009,28.5548010880973
TX393,13365,"Roberts County, Texas","Temple, TX",-100.81328798233051,35.8384178213509,-101.086504924997,35.6191603041329,-100.540071039664,36.0576753385689
TX395,13366,"Robertson County, Texas","Temple, TX",-96.53277489577654,31.026508493581847,-96.8303631482565,30.695971907831396,-96.23518664329659,31.3570450793323
TX399,13367,"Runnels County, Texas","Temple, TX",-99.97508642753846,31.828830368579602,-100.23659148463601,31.5756145250006,-99.7135813704409,32.0820462121586
TX401,15065,"Rusk County, Texas","Temple, TX",-94.71991949973855,32.12545916508555,-94.9867165723212,31.843306290936102,-94.45312242715592,32.407612039235
TX411,13368,"San Saba County, Texas","Temple, TX",-98.75333426311485,31.205688054121648,-99.09230205219549,30.920672432946,-98.4143664740342,31.490703675297297
TX413,13369,"Schleicher County, Texas","Temple, TX",-100.53909653862351,30.8972700888199,-100.96233707377701,30.7059175491088,-100.11585600347,31.088622628531
TX415,13370,"Scurry County, Texas","Temple, TX",-100.915283671306,32.747910341446,-101.174718901334,32.5252950751752,-100.655848441278,32.9705256077168
TX417,13371,"Shackelford County, Texas","Temple, TX",-99.35622622778754,32.735994930199894,-99.6169209239068,32.514464193314296,-99.0955315316683,32.9575256670855
TX419,15066,"Shelby County, Texas","Temple, TX",-94.15302329015071,31.77451635527145,-94.5115781803139,31.5695343457889,-93.79446839998751,31.979498364754
TX421,13372,"Sherman County, Texas","Temple, TX",-101.8943387022045,36.277788927580204,-102.16516169542,36.0550176730788,-101.62351570898899,36.5005601820816
TX423,15067,"Smith County, Texas","Temple, TX",-95.29013846846121,32.4111328215222,-95.59494252616,32.134950301624606,-94.9853344107624,32.687315341419804
TX427,13373,"Starr County, Texas","Temple, TX",-98.74626076948425,26.51030159604465,-99.172682341008,26.2348327923315,-98.31983919796049,26.7857703997578
TX429,13374,"Stephens County, Texas","Temple, TX",-98.8357689885272,32.73599881628785,-99.0962895952334,32.514728919610896,-98.575248381821,32.957268712964805
TX431,13375,"Sterling County, Texas","Temple, TX",-101.044968622284,31.8218714926181,-101.268223849993,31.5564403555226,-100.821713394575,32.087302629713605
TX433,13376,"Stonewall County, Texas","Temple, TX",-100.25765373224294,33.1787243644812,-100.52761306108299,32.959719182246104,-99.9876944034029,33.3977295467163
TX435,13377,"Sutton County, Texas","Temple, TX",-100.53877109389549,30.4990864237278,-100.960715638824,30.287713112301997,-100.116826548967,30.710459735153602
TX437,13378,"Swisher County, Texas","Temple, TX",-101.73498195167201,34.53042242880265,-101.998671428102,34.312318892614606,-101.47129247524201,34.7485259649907
TX439,13379,"Tarrant County, Texas","Temple, TX",-97.29072365798889,32.7713859539068,-97.55048712023279,32.548835141621105,-97.030960195745,32.9939367661925
TX441,13381,"Taylor County, Texas","Temple, TX",-99.89041612527029,32.302064770836196,-100.15149856361099,32.081129738327895,-99.62933368692958,32.5229998033445
TX443,13382,"Terrell County, Texas","Temple, TX",-102.106846299307,30.21921103669645,-102.567454074578,29.7791210369028,-101.64623852403601,30.659301036490103
TX445,13383,"Terry County, Texas","Temple, TX",-102.335068542812,33.17387308402335,-102.59476496959,32.958740418992,-102.07537211603399,33.3890057490547
TX447,13385,"Throckmorton County, Texas","Temple, TX",-99.21168078211365,33.17784540316235,-99.47260383972771,32.9565465202492,-98.95075772449958,33.399144286075504
TX451,13386,"Tom Green County, Texas","Temple, TX",-100.68969535511599,31.39640503607325,-101.268211826689,31.0864362755022,-100.11117888354299,31.7063737966443
TX453,13426,"Travis County, Texas","Temple, TX",-97.77136163622974,30.325633301915445,-98.17333150200409,30.023392528983997,-97.3693917704554,30.627874074846897
TX455,15068,"Trinity County, Texas","Temple, TX",-95.13879011454276,31.10600145385775,-95.4347520212266,30.825003008226105,-94.8428282078589,31.3869998994894
TX457,15069,"Tyler County, Texas","Temple, TX",-94.3543361658894,30.79265936090805,-94.65789217622671,30.5260479795608,-94.0507801555521,31.0592707422553
TX463,13388,"Uvalde County, Texas","Temple, TX",-99.76241263678945,29.35721021431895,-100.113107967368,29.0860941411001,-99.4117173062109,29.6283262875378
TX465,13389,"Val Verde County, Texas","Temple, TX",-101.227690198413,29.76292277319335,-101.760015144435,29.2373697008852,-100.695365252391,30.288475845501498
TX467,13390,"Van Zandt County, Texas","Temple, TX",-95.76323959936886,32.59679385706585,-96.07713786108931,32.3552069905407,-95.4493413376484,32.838380723591
TX469,13391,"Victoria County, Texas","Temple, TX",-96.97402622936494,28.7948218989746,-97.3056161016666,28.4857839819929,-96.64243635706329,29.1038598159563
TX471,15070,"Walker County, Texas","Temple, TX",-95.59532242353055,30.78167149118645,-95.8629332911339,30.504855288621602,-95.3277115559272,31.058487693751303
TX475,10334,"Ward County, Texas","Phoenix, AZ",-103.18921731646749,31.45928009565175,-103.61110813597799,31.2668531799653,-102.767326496957,31.6517070113382
TX477,13392,"Washington County, Texas","Temple, TX",-96.4379842185567,30.2219297359093,-96.7943557779646,30.0439215279944,-96.08161265914879,30.399937943824202
TX479,13393,"Webb County, Texas","Temple, TX",-99.5055809146863,27.7319057839342,-100.21275736906601,27.2594893588292,-98.79840446030659,28.204322209039198
TX481,13394,"Wharton County, Texas","Temple, TX",-96.24018315179545,29.2984027065322,-96.6380074768216,28.962887754664397,-95.8423588267693,29.6339176584
TX483,13395,"Wheeler County, Texas","Temple, TX",-100.2703714778165,35.40125641552385,-100.540434144825,35.1828145067203,-100.000308810808,35.619698324327395
TX485,13396,"Wichita County, Texas","Temple, TX",-98.68829302936254,34.012165843067706,-98.95479152429449,33.8341732377606,-98.4217945344306,34.1901584483748
TX487,13397,"Wilbarger County, Texas","Temple, TX",-99.21370877678345,34.142531187335194,-99.476653694286,33.8316744058277,-98.95076385928091,34.4533879688427
TX489,13399,"Willacy County, Texas","Temple, TX",-97.6144300694736,26.45602350280675,-98.00413889944109,26.2994519450508,-97.2247212395061,26.6125950605627
TX491,13400,"Williamson County, Texas","Temple, TX",-97.6026676406782,30.655319546618152,-98.0500765874865,30.4029679625535,-97.15525869386991,30.907671130682804
TX493,13401,"Wilson County, Texas","Temple, TX",-98.0670373174138,29.16195637489065,-98.40511109032921,28.8823522055683,-97.7289635444984,29.441560544213
TX497,13402,"Wise County, Texas","Temple, TX",-97.6524074454388,33.212702404229304,-97.92169929029379,32.991191730710604,-97.3831156005838,33.434213077748
TX499,15072,"Wood County, Texas","Temple, TX",-95.40873862622234,32.771962123372,-95.6654164744043,32.5408040099802,-95.15206077804041,33.0031202367638
TX501,13403,"Yoakum County, Texas","Temple, TX",-102.829561497252,33.17358198009505,-103.06478182308201,32.958684065799,-102.594341171422,33.388479894391104
TX503,13404,"Young County, Texas","Temple, TX",-98.68765780999706,33.17559756674505,-98.95428991981541,32.9532321700709,-98.4210257001787,33.3979629634192
TX505,13405,"Zapata County, Texas","Temple, TX",-99.20345293308296,26.945835028104753,-99.453778148814,26.57263396183,-98.95312771735192,27.319036094379502
TX600,13406,"Austin and Waller Counties, Texas","Temple, TX",-96.21232553851775,29.9224370642289,-96.6223216821002,29.5998775356632,-95.8023293949353,30.2449965927946
TX601,13407,"Blanco and Burnet Counties, Texas","Temple, TX",-98.20847559228389,30.486515609260852,-98.59210610520121,29.9378803629396,-97.82484507936658,31.035150855582103
TX602,13409,"Brown and Mills Counties, Texas","Temple, TX",-98.7352128657055,31.655244085503753,-99.203765008921,31.2307491278837,-98.26666072249,32.0797390431238
TX603,15073,"Camp, Franklin, Morris, and Titus Counties, Texas","Temple, TX",-94.98042794244925,33.1390601705873,-95.3089140693859,32.879344156550495,-94.6519418155126,33.3987761846241
TX604,13261,"Comal and Hays Counties, Texas","Temple, TX",-98.17749401900745,29.9753660373428,-98.6463643257679,29.5944828693477,-97.708623712247,30.356249205337896
TX605,13411,"Dimmit and Zavala Counties, Texas","Temple, TX",-99.754011070965,28.6458347826345,-100.114004963446,28.200311940474,-99.394017178484,29.091357624795
TX606,10335,"Ector and Crane Counties, Texas","Phoenix, AZ",-102.54090492348749,31.58720005549505,-102.79917088854799,31.086132949101803,-102.28263895842699,32.0882671618883
TX607,13412,"Edwards and Real Counties, Texas","Temple, TX",-100.15166483260346,29.95580989425475,-100.700837657668,29.621043036708997,-99.60249200753891,30.2905767518005
TX608,15074,"Upshur and Gregg Counties, Texas","Temple, TX",-94.86631329885844,32.63248385894925,-95.1530251834168,32.360485445569,-94.5796014143001,32.9044822723295
TX609,13413,"Hood and Somervell Counties, Texas","Temple, TX",-97.84200292937555,32.32540083385081,-98.0685579808866,32.088354690819806,-97.6154478778645,32.5624469768818
TX610,13414,"Hopkins and Rains Counties, Texas","Temple, TX",-95.64746076226595,33.0439422804092,-95.98708534911819,32.7113098819945,-95.3078361754137,33.3765746788239
TX611,13415,"Jasper and Newton Counties, Texas","Temple, TX",-93.98394587513884,30.713964937763002,-94.46005925077209,30.2414640117771,-93.5078324995056,31.1864658637489
TX612,13416,"Kaufman and Rockwall Counties, Texas","Temple, TX",-96.3025323998296,32.66880596562065,-96.5294261531032,32.3547645629621,-96.075638646556,32.9828473682792
TX613,13417,"Kenedy and Kleberg Counties, Texas","Temple, TX",-97.61257938053889,27.116937326646948,-98.06005345573229,26.5979377923399,-97.16510530534549,27.635936860953997
TX614,13603,"Lamar and Delta Counties, Texas","Temple, TX",-95.5841249157385,33.579247370090556,-95.8617773860998,33.2182124690938,-95.3064724453772,33.940282271087305
TX615,10336,"Loving and Winkler Counties, Texas","Phoenix, AZ",-103.39129008452849,31.86919950008095,-103.98440621202299,31.650410971508798,-102.798173957034,32.0879880286531
TX616,15075,"Marion and Cass Counties, Texas","Temple, TX",-94.37629058776847,32.99956794335105,-94.70975917288722,32.6872827116006,-94.04282200264971,33.3118531751015
TX617,15076,"Polk and San Jacinto Counties, Texas","Temple, TX",-94.94848075027295,30.734048351491552,-95.3593027589707,30.321502622803504,-94.5376587415752,31.1465940801796
TX618,13420,"Reagan and Upton Counties, Texas","Temple, TX",-101.7923365418855,31.36535427718775,-102.31805519216,31.0789763631315,-101.266617891611,31.651732191244
TX619,15077,"San Augustine and Sabine Counties, Texas","Temple, TX",-93.9972133981205,31.376517743999898,-94.39941358207041,31.099284549464397,-93.59501321417059,31.6537509385354
TX620,13421,"San Patricio and Aransas Counties, Texas","Temple, TX",-97.34955545067695,28.07002655156905,-97.90883601416229,27.8209895746348,-96.7902748871916,28.3190635285033
TX621,20624,"Big Bend National Park, Texas","Phoenix, AZ",-103.31068543341999,29.33322508783405,-103.782143313783,28.9715980148196,-102.839227553057,29.694852160848498
TX622,10338,"Brewster County, Texas (Main Part)","Phoenix, AZ",-103.060819273267,29.940699296821002,-103.800730747367,29.2155828555712,-102.320907799167,30.6658157380708
TX623,13422,"Jefferson and Orange Counties, Texas","Temple, TX",-94.0665899998407,29.902923549187,-94.4450483886096,29.5610381888864,-93.6881316110718,30.2448089094876
TX624,16052,"El Paso County, Texas (Main Part)","Phoenix, AZ",-106.301235630983,31.69518072114675,-106.646004541397,31.387576457747397,-105.956466720569,32.0027849845461
TX625,26035,"Guadalupe Mountains National Park, Texas","Phoenix, AZ",-104.86826934949801,31.899632115213453,-105.02535220889901,31.7986703923668,-104.711186490097,32.000593838060105
TX626,10327,"Culberson County, Main Part, Texas","Phoenix, AZ",-104.4711506771055,31.32858499219755,-104.91826348021699,30.6568269260997,-104.024037873994,32.0003430582954
TX627,10329,"Hudspeth County, Main Part, Texas","Phoenix, AZ",-105.45270372357349,31.313185894986553,-105.99820529232599,30.623697779259402,-104.907202154821,32.002674010713704
UT013,14419,"Duchesne Area, Utah, Parts of Duchesne, Utah, and Wasatch Counties","Bozeman, MT",-110.736528316434,40.1422651247832,-111.496090607913,39.8060619299888,-109.976966024955,40.4784683195776
