areaname,lkey,station_id,solar_region_key,station_name,latitude,longitude,soil_sim,solar_sim,weather_sim_2000,weather_sim_2010,weather_sim_future,comp_sim_2000,comp_sim_2010,comp_sim_future
"Menominee County, Wisconsin",13873,726502-54832,44.970:-88.740,CLINTONVILLE MUNICIPAL,44.98675537109375,-88.73294067382812,-0.13272932,-0.91131777,0.06444761902093887,0.013394092209637165,0.013546774163842201,-0.3265331561366717,-0.3435509984071056,-0.3435001044223706
"Wadena County, Minnesota",13822,727514-54910,46.570:-94.940,STAPLES MUNICIPAL AIRPO,46.58692932128906,-94.94601440429688,-0.22021763,-0.7294227,0.02248603291809559,-0.08120936155319214,-0.08156779408454895,-0.3090514286110798,-0.3436165601015091,-0.34373603761196136
"Greensville County, Virginia",16039,724118-93797,36.730:-77.540,MCKNBRG-BRUNWICK RGNL A,36.72149658203125,-77.53201293945312,-0.42191556,-0.78039163,0.029238078743219376,0.17139869928359985,0.1721627414226532,-0.3910230385760466,-0.34363616506258643,-0.34338148434956867
"Emmet County, Michigan",11612,727347-14841,45.530:-84.940,PELLSTON REGIONAL ARPT,45.530479431152344,-84.92483520507812,-0.28826198,-0.7754194,0.03400074318051338,0.03090113401412964,0.029014119878411293,-0.343226883560419,-0.34426008661588026,-0.3448890913277864
"Bartholomew County, Indiana",11517,724363-13803,39.210:-85.900,COLUMBUS MUNICIPAL AIRP,39.19306945800781,-85.88505554199219,-0.36031783,-0.52308965,-0.21751613914966583,-0.1506863385438919,-0.14984823763370514,-0.3669745375712712,-0.34469793736934656,-0.3444185703992843
"Buena Vista County, Iowa",13645,720344-54920,42.730:-95.140,CHEROKEE MUNICIPAL AIRP,42.735206604003906,-95.15101623535156,-0.58375937,-0.40982255,0.07711324840784073,-0.041115302592515945,-0.04100145027041435,-0.3054895574847857,-0.3448990744849046,-0.34486112371087074
"Ogemaw County, Michigan",11643,726380-94814,44.330:-84.140,ROSCOMMON COUNTY AIRPOR,44.33495330810547,-84.12687683105469,-0.33995828,-0.84616387,0.1017894297838211,0.151167094707489,0.1513155698776245,-0.3614442398150762,-0.3449850181738535,-0.34493552645047504
"Kanabec County, Minnesota",19065,726682-54914,45.930:-93.300,PRINCETON MUNICIPAL AIR,45.94496154785156,-93.28646850585938,-0.1644028,-0.8305353,0.03727905824780464,-0.040224093943834305,-0.0402262844145298,-0.31921967739860213,-0.3450540614624818,-0.3450547916193803
"Marshall County, Indiana",11472,725350-14848,41.330:-86.260,SOUTH BEND REGIONAL AIR,41.32542037963867,-86.26063537597656,-0.5128638,-0.7482395,0.15941905975341797,0.2249700129032135,0.22312894463539124,-0.36722809076309204,-0.34537777304649353,-0.34599146246910095
"Cheboygan County, Michigan",11607,727347-14841,45.490:-84.460,PELLSTON REGIONAL ARPT,45.493614196777344,-84.46942138671875,-0.25545302,-0.8118374,0.03400074318051338,0.03090113401412964,0.029014119878411293,-0.34442988410592074,-0.34546308716138197,-0.3460920918732881
"Antrim County, Michigan",11598,726387-14850,45.010:-85.140,CHERRY CAPITAL AIRPORT,45.010406494140625,-85.14552307128906,-0.24070805,-0.7661182,0.016768507659435272,-0.02976956218481064,-0.027156490832567215,-0.33001925796270365,-0.3455319479107856,-0.3446609241267045
"Pitt County, North Carolina",11034,723065-13783,35.570:-77.380,PITT-GREENVILLE AIRPORT,35.580604553222656,-77.39262390136719,-0.5354517,-0.80869174,-0.06200935319066048,0.3005281984806061,0.2943757474422455,-0.4687176011502743,-0.3478717505931854,-0.3499225676059723
"Fond du Lac County, Wisconsin",13853,726456-94855,43.730:-88.540,WHITTMAN REGIONAL AIRPO,43.74030303955078,-88.52297973632812,-0.23050795,-0.84183866,0.04109855368733406,0.027952492237091064,0.02814360521733761,-0.3437493530412515,-0.3481313735246658,-0.34806766919791693
"Todd County, Minnesota",13820,720582-99999,46.090:-94.900,TODD FLD,46.07118225097656,-94.89947509765625,-0.2662838,-0.6599875,0.029045043513178825,-0.11926097422838211,-0.12205764651298523,-0.2990754252920548,-0.34851076453924174,-0.34944298863410944
"Medina County, Ohio",12366,725240-14820,41.130:-81.940,CLEVELAND-HOPKINS INTER,41.13269805908203,-81.92915344238281,-0.32155517,-0.9328593,0.18751807510852814,0.20846502482891083,0.2084561288356781,-0.35563213129838306,-0.3486498147249222,-0.34865278005599976
"Forest County, Wisconsin",13854,726504-54838,45.730:-88.740,EAGLE RIVER UNION AIRPO,45.7252197265625,-88.73661041259766,-0.04159498,-0.9084828,-0.03748192638158798,-0.09752410650253296,-0.09752539545297623,-0.3291865649322669,-0.34920062497258186,-0.34920105462272966
"Spotsylvania County, Virginia",10883,723098-93798,38.170:-77.660,CULPEPER REGIONAL AIRPO,38.18487548828125,-77.66098022460938,-0.37612268,-0.7868102,-0.058563925325870514,0.11466344445943832,0.11465731263160706,-0.4071656093001365,-0.3494231527050336,-0.349425196647644
"St. Louis County, Minnesota, Embarrass Part",14035,727459-94964,47.610:-92.100,ELY MUNICIPAL AIRPORT,47.6250114440918,-92.08145141601562,-0.04984809,-0.8899695,-0.035832393914461136,-0.10848527401685715,-0.10848849266767502,-0.3252166708310445,-0.3494342975318432,-0.34943537041544914
"Ottawa County, Ohio",11560,725418-54823,41.610:-83.060,CUSTER AIRPORT,41.59992980957031,-83.06324768066406,-0.19888403,-0.89401376,-0.20520135760307312,0.043723803013563156,0.04404488578438759,-0.4326997150977452,-0.34972466155886645,-0.34961763396859163
"Fulton County, Indiana",11450,725335-94833,41.050:-86.220,GRISSOM AFB AIRPORT,41.040977478027344,-86.206787109375,-0.4655294,-0.776012,0.19391217827796936,0.19202005863189697,0.19201886653900146,-0.34920974572499586,-0.34984045227368665,-0.3498408496379852
"Prince George County, Virginia",10880,724019-93773,37.170:-77.180,WAKEFIELD MUNICIPAL ARP,37.157073974609375,-77.18597412109375,-0.49067187,-0.7998284,0.21168458461761475,0.24084784090518951,0.23824486136436462,-0.35960523287455237,-0.3498841474453608,-0.35075180729230243
"Limestone County, Texas",13323,722561-99999,31.530:-96.580,TSTC WACO,31.517671585083008,-96.58418273925781,-0.43641615,-0.6245158,0.0016939397901296616,0.009099442511796951,0.00633166404440999,-0.3530793270717064,-0.350610826164484,-0.35153341898694634
"Ashtabula County, Ohio",12357,725250-14852,41.730:-80.780,YOUNGSTOWN-WARREN REGIO,41.737815856933594,-80.76116943359375,-0.44705188,-0.87098277,0.2099439650774002,0.26301854848861694,0.2629932165145874,-0.3693635612726211,-0.3516720334688822,-0.35168047746022535
"Beauregard Parish, Louisiana",19575,722404-13941,30.650:-93.340,CHENNAULT INTERNATIONAL,30.643077850341797,-93.35935974121094,-0.49881035,-0.6566018,-0.02808612957596779,0.09982061386108398,0.09978829324245453,-0.39449942236145336,-0.35186384121576947,-0.3518746147553126
"Polk County, Wisconsin",13883,726418-54912,45.450:-92.540,L.O. SIMENSTAD MUNICIPA,45.46892547607422,-92.52188110351562,-0.08966479,-0.8913627,-0.047879237681627274,-0.07749558985233307,-0.07845842838287354,-0.342968917141358,-0.35284103453159327,-0.35316198070844007
"Marshall County, South Dakota",13925,726519-94993,45.730:-97.620,SISSETON MUNICIPAL AIRP,45.74700164794922,-97.60334777832031,-0.553243,-0.5442671,0.0636603832244873,0.038502492010593414,0.038499247282743454,-0.34461657206217444,-0.3530025358001391,-0.3530036173760891
"Langlade County, Wisconsin",13867,726463-14897,45.250:-89.020,WAUSAU DOWNTOWN AIRPORT,45.24938201904297,-89.0321044921875,-0.15158744,-0.9090976,-0.01135071087628603,9.813193464651704E-4,8.754265145398676E-4,-0.35734525478134554,-0.35323457804042846,-0.3532698756510702
"Mille Lacs County, Minnesota",19121,726682-54914,45.890:-93.620,PRINCETON MUNICIPAL AIR,45.902957916259766,-93.6202392578125,-0.15344553,-0.8675612,0.03727905824780464,-0.040224093943834305,-0.0402262844145298,-0.3279092299441496,-0.3537436140080293,-0.3537443441649278
"Alcona County, Michigan",11595,726395-14808,44.690:-83.580,OSCODA-WURTSMITH AIRPOR,44.68421173095703,-83.57952117919922,-0.28726357,-0.82201356,-0.13562870025634766,0.04796338453888893,0.04818308725953102,-0.4149686098098755,-0.3537712482114633,-0.3536980139712492
"Hanson and Hutchinson Counties, South Dakota",13933,726545-94950,43.490:-97.740,MITCHELL MUNICIPAL AIRP,43.50947570800781,-97.7569808959961,-0.6531777,-0.33308408,-0.04565861076116562,-0.07786258310079575,-0.07727295160293579,-0.34397345532973606,-0.35470811277627945,-0.3545115689436595
"Jackson County, Wisconsin",13860,726437-94940,44.330:-90.740,SPARTA/FORT MC COY AIRP,44.33391571044922,-90.73931884765625,-0.25241083,-0.86066216,0.09261910617351532,0.04536167159676552,0.044849928468465805,-0.34015129506587977,-0.35590377325812966,-0.35607435430089623
"Van Zandt County, Texas",13390,722448-13972,32.610:-95.780,TYLER POUNDS REGIONAL A,32.59679412841797,-95.76324462890625,-0.56213015,-0.88431215,0.36809051036834717,0.3784312903881073,0.3784276843070984,-0.3594505985577901,-0.35600367188453674,-0.3560048739115397
"Henderson County, Texas",13291,722469-53912,32.170:-95.940,CAMPBELL FLD-CORSICANA,32.18294143676758,-95.9393539428711,-0.52085423,-0.8676145,0.4135897159576416,0.3196086585521698,0.3188747763633728,-0.324959675470988,-0.35628669460614526,-0.3565313220024109
"Grand Traverse County, Michigan",11615,726387-14850,44.770:-85.580,CHERRY CAPITAL AIRPORT,44.75202178955078,-85.57528686523438,-0.30105758,-0.7385721,0.016768507659435272,-0.02976956218481064,-0.027156490832567215,-0.34095373004674906,-0.35646641999483103,-0.3555953962107499
"Cayuga County, New York",12390,725190-14771,43.010:-76.500,SYRACUSE HANCOCK INTERN,43.01838684082031,-76.50291442871094,-0.37378964,-0.88513494,0.16488420963287354,0.1894022673368454,0.18940001726150513,-0.3646801213423411,-0.35650743544101715,-0.3565081854661306
"Clark County, South Dakota",13912,726546-14946,44.850:-97.740,WATERTOWN MUNICIPAL ARP,44.848602294921875,-97.737060546875,-0.57861453,-0.39418367,-0.04998868703842163,-0.09991461038589478,-0.09992071986198425,-0.34092896183331806,-0.35757093628247577,-0.3575729727745056
"Iosco County, Michigan",11621,726395-14808,44.330:-83.620,OSCODA-WURTSMITH AIRPOR,44.33683776855469,-83.6014175415039,-0.31543204,-0.80877125,-0.13562870025634766,0.04796338453888893,0.04818308725953102,-0.4199439982573191,-0.3587466366589069,-0.35867340241869283
"Henrico County, Virginia",10859,724010-13740,37.530:-77.420,RICHMOND INTERNATIONAL,37.531795501708984,-77.41609191894531,-0.45425805,-0.9341239,0.2576884329319,0.31166398525238037,0.3119194805622101,-0.3768978317578634,-0.35890598098436993,-0.3588208158810934
"Lake County, Ohio",12363,725240-14820,41.730:-81.260,CLEVELAND-HOPKINS INTER,41.711551666259766,-81.24540710449219,-0.44546387,-0.8397501,0.18751807510852814,0.20846502482891083,0.2084561288356781,-0.36589863399664563,-0.35891631742318475,-0.3589192827542623
"Trumbull County, Ohio",12370,725250-14852,41.330:-80.780,YOUNGSTOWN-WARREN REGIO,41.31737518310547,-80.76110076904297,-0.4133167,-0.9265239,0.2099439650774002,0.26301854848861694,0.2629932165145874,-0.376632218559583,-0.3589406907558441,-0.35894913474718726
"Clinton County, Michigan",11609,725390-14836,42.930:-84.620,CAPITAL CITY AIRPORT,42.9442138671875,-84.60062408447266,-0.6019691,-0.6642155,0.11791016161441803,0.1885109543800354,0.18850941956043243,-0.382758155465126,-0.3592245578765869,-0.3592250694831212
"Tidewater Cities Area, Virginia",10897,745980-13702,37.010:-76.420,LANGLEY AFB AIRPORT,37.0034294128418,-76.41081237792969,-0.5168127,-0.7795888,0.12868031859397888,0.21781828999519348,0.2179775834083557,-0.3892403940359751,-0.35952773690223694,-0.3594746390978495
"Kosciusko County, Indiana",11466,724388-14829,41.250:-85.860,GOSHEN MUNICIPAL AIRPOR,41.239418029785156,-85.86436462402344,-0.4270716,-0.79783005,0.19106699526309967,0.1459311693906784,0.14750753343105316,-0.34461155037085217,-0.35965682566165924,-0.3591313709815343
"Jackson County, Michigan",11623,725395-14833,42.250:-84.420,JAKSON CO-RYNOLDS FLD A,42.247615814208984,-84.42471313476562,-0.3456719,-0.8948746,0.128085657954216,0.16079561412334442,0.1601511836051941,-0.37082026898860926,-0.35991695026556647,-0.36013176043828327
"Cass County, Indiana",11437,725335-94833,40.730:-86.380,GRISSOM AFB AIRPORT,40.73614501953125,-86.37339782714844,-0.60163444,-0.6773499,0.19391217827796936,0.19202005863189697,0.19201886653900146,-0.3616907298564911,-0.3623214364051819,-0.3623218337694804
"Carlton County, Minnesota",13753,726427-54908,46.610:-92.660,RICHARD I BONG AIRPORT,46.59315490722656,-92.67821502685547,-0.13985443,-0.8825673,-0.03206950053572655,-0.06455822288990021,-0.06472788006067276,-0.3514970727264881,-0.362326646844546,-0.36238319923480355
"Dickey County, North Dakota",12900,726590-14929,46.090:-98.500,ABERDEEN REGIONAL AIRPO,46.10952377319336,-98.50621032714844,-0.645336,-0.4342777,-0.021068913862109184,-0.007377277594059706,-0.007379343267530203,-0.36689419982333976,-0.36233032106732327,-0.36233100962514675
"Price County, Wisconsin",13885,726468-54913,45.690:-90.380,PRICE COUNTY AIRPORT,45.67953872680664,-90.36090850830078,-0.11209848,-0.8890454,-0.15511590242385864,-0.08597325533628464,-0.0859750360250473,-0.38541993250449497,-0.36237238347530365,-0.3623729770382245
"Surry County, Virginia",10885,724019-93773,37.090:-76.900,WAKEFIELD MUNICIPAL ARP,37.09619903564453,-76.89930725097656,-0.44807458,-0.8802978,0.21168458461761475,0.24084784090518951,0.23824486136436462,-0.372229258219401,-0.3625081727902094,-0.36337583263715106
"Portage County, Ohio",12367,724303-14813,41.170:-81.180,AKRON FULTON INTL AIRPO,41.16807556152344,-81.19771575927734,-0.22976692,-0.9532858,0.12259276956319809,0.09474384784698486,0.09462080895900726,-0.3534866546591123,-0.36276962856451667,-0.36281064152717585
"Ward County, North Dakota",12942,727675-94011,48.330:-101.620,MINOT AFB AIRPORT,48.327354431152344,-101.602294921875,-0.6109674,-0.3535279,-0.08205336332321167,-0.12477011978626251,-0.1247018501162529,-0.3488495548566182,-0.36308847367763514,-0.3630657171209653
"Clinton County, New York",12394,726225-64776,44.730:-73.700,PLATTSBURGH INTERNATION,44.72035217285156,-73.68032836914062,-0.118544094,-0.9589043,0.006094010546803474,-0.011819742619991302,-0.011821839958429337,-0.35711813655992347,-0.36308938761552173,-0.36309008672833437
"Marquette County, Michigan",13969,726284-94836,46.490:-87.620,SAWYER INTERNATIONAL AP,46.475807189941406,-87.61676025390625,-0.06207852,-0.9484018,-0.0744125097990036,-0.08037225902080536,-0.08052777498960495,-0.36163094639778137,-0.3636175294717153,-0.3636693681279818
"McCook County, South Dakota",13924,726510-14944,43.690:-97.380,JOE FOSS FIELD AIRPORT,43.674339294433594,-97.36898040771484,-0.643846,-0.4433861,0.05190408229827881,-0.004111053422093391,-0.0037791552022099495,-0.3451093335946401,-0.3637810455014308,-0.36367041276146966
"Eau Claire County, Wisconsin",13851,726435-14991,44.730:-91.300,CHIPPEWA VALLEY RGNL AR,44.72679138183594,-91.28584289550781,-0.22795801,-0.8536175,0.003892764449119568,-0.010670131072402,-0.010672974400222301,-0.3592275778452555,-0.3640818763524294,-0.36408282412836945
"Taylor County, Wisconsin",13895,726417-54911,45.210:-90.500,TAYLOR COUNTY AIRPORT,45.20673751831055,-90.48394775390625,-0.17807212,-0.8974572,-0.14865083992481232,-0.017095187678933144,-0.01741621270775795,-0.4080600490172704,-0.36420816493531066,-0.36431517327825225
"Westmoreland County, Virginia",10887,720389-99999,38.130:-76.780,ST MARY'S RGNL / LEONAR,38.121665954589844,-76.79041290283203,-0.131633,-0.7496083,-0.144756481051445,-0.21165326237678528,-0.2114143967628479,-0.34199925263722736,-0.3642981797456741,-0.36421855787436164
"Menominee County, Michigan",13970,726480-94853,45.530:-87.580,DELTA COUNTY AIRPORT,45.54029083251953,-87.57608032226562,-0.084632464,-0.8949561,0.0835956409573555,-0.11431144922971725,-0.11426914483308792,-0.2986643115679423,-0.36463334163029987,-0.3646192401647568
"St. Joseph County, Michigan",11652,720371-54850,41.930:-85.540,HREE RIVERS MUNICIPAL D,41.91529846191406,-85.54182434082031,-0.41134173,-0.53240776,-0.15541613101959229,-0.15062054991722107,-0.15181134641170502,-0.3663885394732157,-0.364790012439092,-0.3651869446039199
"Ashland County, Wisconsin",13832,726419-94929,46.530:-90.620,JOHN F KENNEDY MEMO ARP,46.530548095703125,-90.61381530761719,-0.084404476,-0.92439836,-0.018968086689710617,-0.08870857208967209,-0.09075655788183212,-0.3425903084377448,-0.3658371369043986,-0.3665197988351186
"Otsego County, Michigan",11646,727347-14841,45.010:-84.620,PELLSTON REGIONAL ARPT,45.02849197387695,-84.61225891113281,-0.26468542,-0.8640328,0.03400074318051338,0.03090113401412964,0.029014119878411293,-0.3649058279891808,-0.36593903104464204,-0.36656803575654817
"Gates County, North Carolina",11005,723083-13763,36.410:-76.700,FRANKLIN MUNICIPAL-JOHN,36.424156188964844,-76.70217895507812,-0.22898062,-0.9487363,-0.07588346302509308,0.07908334583044052,0.07928004115819931,-0.41786679625511164,-0.3662111933032671,-0.3661456281940142
"St. Mary's County, Maryland",10963,720389-99999,38.210:-76.540,ST MARY'S RGNL / LEONAR,38.20164489746094,-76.53702545166016,-0.17887886,-0.70957404,-0.144756481051445,-0.21165326237678528,-0.2114143967628479,-0.3444031278292338,-0.36670205493768054,-0.3666224330663681
"Decatur County, Indiana",11441,724363-13803,39.290:-85.500,COLUMBUS MUNICIPAL AIRP,39.292083740234375,-85.49168395996094,-0.18840805,-0.761073,-0.21751613914966583,-0.1506863385438919,-0.14984823763370514,-0.3889990597963332,-0.3667224595944086,-0.3664430926243463
"Jefferson County, Wisconsin",13861,726464-54834,43.010:-88.780,WATERTOWN MUNICIPAL AIR,43.020179748535156,-88.77476501464844,-0.38058013,-0.75630873,-0.1840190887451172,0.03460226580500603,0.03459986299276352,-0.4403026501337687,-0.36742886528372765,-0.3674296662211418
"Winnebago County, Illinois",11663,725430-94822,42.330:-89.180,GREATER ROCKFORD AIRPOR,42.3253288269043,-89.17056274414062,-0.62269557,-0.6253905,0.14428383111953735,0.14446453750133514,0.1449001580476761,-0.3679340879122416,-0.36787385245164234,-0.367728645602862
"Hillsdale County, Michigan",11617,725395-14833,41.890:-84.580,JAKSON CO-RYNOLDS FLD A,41.88481903076172,-84.59346008300781,-0.5438115,-0.7207359,0.128085657954216,0.16079561412334442,0.1601511836051941,-0.3788205832242965,-0.3679172645012537,-0.3681320746739705
"City of Virginia Beach, Virginia",10899,723075-13769,36.730:-76.060,OCEANA NAS,36.74127197265625,-76.0478515625,-0.45058233,-0.92460537,0.2361464500427246,0.2683088183403015,0.2685340344905853,-0.37968041499455774,-0.3689596255620321,-0.3688845535119375
"McHenry County, Illinois",11367,725305-94892,42.330:-88.460,DUPAGE AIRPORT,42.324310302734375,-88.45297241210938,-0.5464917,-0.647496,0.1346176266670227,0.0861799344420433,0.08662590384483337,-0.35312334696451825,-0.3692692443728447,-0.369120587905248
"Newaygo County, Michigan",11640,725416-14864,43.570:-85.820,ROBEN-HOOD ARPT,43.55423355102539,-85.80107116699219,-0.36224872,-0.7929323,-0.08771614730358124,0.04700079932808876,0.0469590462744236,-0.4142990459998448,-0.3693933971226215,-0.36940731480717653
"Washtenaw County, Michigan",11657,725374-94889,42.250:-83.820,ANN ARBOR MUNICIPAL ARP,42.253395080566406,-83.83680725097656,-0.36356434,-0.9099761,0.30487582087516785,0.16507725417613983,0.16586914658546448,-0.3228882153828939,-0.3694877376159032,-0.36922377347946167
"Iron County, Wisconsin",13859,727445-94926,46.290:-90.220,GOGEBIC-IRON COUNTY ARP,46.2857666015625,-90.24032592773438,-0.06491703,-0.9392825,-0.011497010476887226,-0.10562614351511002,-0.10558243840932846,-0.3385655051097273,-0.3699418827891349,-0.3699273144205411
"Clare County, Michigan",11608,726380-94814,43.970:-84.860,ROSCOMMON COUNTY AIRPOR,43.98896026611328,-84.84737396240234,-0.36735,-0.8937967,0.1017894297838211,0.151167094707489,0.1513155698776245,-0.38645242154598236,-0.3699931999047597,-0.3699437081813812
"Sawyer County, Wisconsin",13892,726508-94973,45.890:-91.100,SAWYER COUNTY AIRPORT,45.89767074584961,-91.11412048339844,-0.15542808,-0.88878685,-0.029915601015090942,-0.06619790196418762,-0.06697902083396912,-0.35804351170857746,-0.370137612024943,-0.3703979849815368
"Rock County, Minnesota",14061,722006-54926,43.690:-96.260,QUENTIN AANENSON FIELD,43.674842834472656,-96.25291442871094,-0.39482385,-0.5862837,0.008546358905732632,-0.13206656277179718,-0.1310940980911255,-0.3241870580241084,-0.37105803191661835,-0.3707338770230611
"Calhoun County, Michigan",11604,725415-54821,42.250:-85.020,BROOKS FIELD AIRPORT,42.24628448486328,-85.00452423095703,-0.29739958,-0.84540486,-0.25007033348083496,0.026563329622149467,0.0265625212341547,-0.46429159243901563,-0.3720803714046875,-0.37208064086735243
"Northampton County, Virginia",10872,994020-99999,37.330:-75.860,CHESAPEAKE LIGHT  VA,37.320518493652344,-75.84309387207031,-0.21213922,-0.7795466,-0.03592357039451599,-0.1255396455526352,-0.12553992867469788,-0.34253646930058795,-0.3724084943532943,-0.37240858872731525
"Sherburne County, Minnesota",13812,726550-14926,45.410:-93.820,ST CLOUD REGIONAL AIRPO,45.40324401855469,-93.83023071289062,-0.27393842,-0.82695884,0.029322020709514618,-0.01811114512383938,-0.019436443224549294,-0.35719174395004905,-0.3730027992278337,-0.3734445652614037
"Eaton County, Michigan",11611,725390-14836,42.610:-84.820,CAPITAL CITY AIRPORT,42.596099853515625,-84.8379898071289,-0.643664,-0.66387194,0.11791016161441803,0.1885109543800354,0.18850941956043243,-0.39654192825158435,-0.3730083306630453,-0.3730088422695796
"Benton County, Minnesota",14060,726550-14926,45.690:-94.060,ST CLOUD REGIONAL AIRPO,45.691680908203125,-94.05609130859375,-0.32439312,-0.77835447,0.029322020709514618,-0.01811114512383938,-0.019436443224549294,-0.3578085228800773,-0.37361957815786195,-0.37406134419143194
"Shawano County, Wisconsin",13893,726502-54832,44.810:-88.740,CLINTONVILLE MUNICIPAL,44.80718231201172,-88.73359680175781,-0.2539024,-0.88066244,0.06444761902093887,0.013394092209637165,0.013546774163842201,-0.35670574257771176,-0.37372358484814566,-0.37367269086341065
"Rusk County, Wisconsin",13889,726467-54909,45.450:-91.100,RICE LAKE REGIONAL-CARL,45.46529006958008,-91.1095962524414,-0.20224625,-0.8514442,-0.06234622374176979,-0.06780882179737091,-0.06776046752929688,-0.37201221908132237,-0.3738330850998561,-0.37381696701049805
"Waupaca County, Wisconsin",13902,720343-54852,44.450:-88.900,WAUPACA MUNICIPAL AIRPO,44.46199417114258,-88.91499328613281,-0.25609958,-0.8861021,-4.984063562005758E-4,0.01972937025129795,0.020030803978443146,-0.3809000228065997,-0.37415743060410017,-0.3740569526950518
"Dunn County, Wisconsin",13849,726435-14991,44.930:-91.900,CHIPPEWA VALLEY RGNL AR,44.946563720703125,-91.90339660644531,-0.24542122,-0.8673721,0.003892764449119568,-0.010670131072402,-0.010672974400222301,-0.3696335156758626,-0.3744878141830365,-0.37448876195897657
"Wilson County, North Carolina",11056,723068-93759,35.730:-77.940,ROCKY MOUNT-WILSON RGN,35.71998596191406,-77.92662048339844,-0.53811866,-0.8807717,0.32057690620422363,0.2951667308807373,0.2951984405517578,-0.36610448360443115,-0.37457454204559326,-0.3745639721552531
"Fulton County, Ohio",11541,725360-94830,41.610:-84.140,TOLEDO EXPRESS AIRPORT,41.60282897949219,-84.13848876953125,-0.532783,-0.8565075,0.1810290366411209,0.26528796553611755,0.26528552174568176,-0.402753805120786,-0.3746674954891205,-0.3746683100859324
"St. Louis County, Minnesota, Virginia Part",17052,726549-54905,47.610:-92.740,COOK MUNICIPAL AIRPORT,47.6250114440918,-92.72938537597656,-0.08100832,-0.8655723,-0.06347047537565231,-0.17760246992111206,-0.17607168853282928,-0.3366836905479431,-0.37472768872976303,-0.3742174282670021
"Oceana County, Michigan",11642,997341-99999,43.650:-86.300,MUSKEGON,43.6434326171875,-86.28955078125,-0.33895868,-0.61800706,-0.1879381537437439,-0.16776318848133087,-0.16808515787124634,-0.38163463274637854,-0.3749096443255742,-0.375016967455546
"Clearwater County, Minnesota",13758,727550-14958,47.570:-95.380,BEMIDJI-BELTRAMI CO ARP,47.58589172363281,-95.37602233886719,-0.26295373,-0.74788237,-0.011532417498528957,-0.11604075878858566,-0.11598363518714905,-0.3407895040387908,-0.37562561780214304,-0.3756065766016642
"Chippewa County, Wisconsin",13840,726435-14991,45.090:-91.300,CHIPPEWA VALLEY RGNL AR,45.07415008544922,-91.29438781738281,-0.27433783,-0.843215,0.003892764449119568,-0.010670131072402,-0.010672974400222301,-0.3712200174729029,-0.3760743159800768,-0.37607526375601685
"St. Louis County, Minnesota, Meadowlands Part",14034,727455-94931,47.090:-92.740,CHISHOLM-HIBBING AIRPOR,47.06988525390625,-92.72109985351562,-0.118459724,-0.8815751,-0.12408580631017685,-0.12928499281406403,-0.1292877346277237,-0.3747068792581558,-0.3764399414261182,-0.3764408553640048
"Porter County, Indiana",11482,725340-14819,41.450:-87.060,CHICAGO MIDWAY INTL ARP,41.46481704711914,-87.07614135742188,-0.5901148,-0.6579503,0.19244562089443207,0.11820907145738602,0.11846771091222763,-0.35187314450740814,-0.37661866098642344,-0.3765324478348096
"Oneida County, Wisconsin",13876,722332-54953,45.690:-89.540,TOMAHAWK REGIONAL AIRPO,45.68309020996094,-89.54588317871094,-0.15383306,-0.8967564,0.02794138342142105,-0.08056569844484329,-0.08071442693471909,-0.340882696211338,-0.3770517235000928,-0.37710129966338474
"Livingston County, Michigan",11630,726375-94817,42.610:-83.900,OAKLAND CO. INTNL AIRPO,42.60359191894531,-83.91151428222656,-0.2968674,-0.8668328,0.19653916358947754,0.029921699315309525,0.02898763120174408,-0.3223870098590851,-0.37792616461714107,-0.3782375206549962
"Mathews County, Virginia",10866,723086-93741,37.410:-76.340,NWPT NEWS/WIMBURG INTL,37.406211853027344,-76.33397674560547,-0.52671164,-0.8576001,0.2513507306575775,0.24806076288223267,0.2485608160495758,-0.3776536683241526,-0.3787503242492676,-0.3785836398601532
"Genesee County, Michigan",11613,726370-14826,43.010:-83.700,BISHOP INTERNATIONAL AI,43.00197982788086,-83.69271850585938,-0.5239517,-0.8009352,0.07729432731866837,0.1870976835489273,0.18711896240711212,-0.41586419691642124,-0.3792630781730016,-0.3792559852202733
"Carroll County, Indiana",11436,724386-14835,40.570:-86.580,PURDUE UNIVERSITY AIRPO,40.58428955078125,-86.57382202148438,-0.6393654,-0.7035798,0.18219703435897827,0.20454978942871094,0.2045968621969223,-0.3869160413742065,-0.37946512301762897,-0.37944943209489185
"Iron County, Michigan",13965,723123-14886,46.170:-88.540,Kings Land O' Lakes Air,46.170448303222656,-88.55398559570312,-0.15501793,-0.93255746,-0.022082552313804626,-0.051390502601861954,-0.05113458260893822,-0.3698859810829162,-0.379655297845602,-0.3795699911812941
"Olmsted County, Minnesota",13799,726440-14925,44.010:-92.380,ROCHESTER INTERNATIONAL,44.014732360839844,-92.38410949707031,-0.4117919,-0.7734377,-0.026712222024798393,0.0446518138051033,0.04464927688241005,-0.40398059723277885,-0.38019258528947825,-0.380193430930376
"Outagamie County, Wisconsin",13877,726450-14898,44.410:-88.460,AUSTIN STRAUBEL INTERNA,44.41632080078125,-88.4649658203125,-0.37954152,-0.8469908,0.061134859919548035,0.08578028529882431,0.08598217368125916,-0.3884658267100652,-0.3802506849169731,-0.3801833887894948
