lkey|station_id|solar_region_key|areaname|weather_station
14820|720353-63875|36.450:-83.700|"Claiborne County, Tennessee"|MIDDLESBORO-BELL COUNTY
14821|720379-63882|36.530:-85.540|"Clay County, Tennessee"|WAYNE COUNTY AIRPORT
14824|723273-13827|35.490:-86.060|"Coffee County, Tennessee"|SMYRNA AIRPORT
15078|723409-53869|35.850:-89.140|"Crockett County, Tennessee"|BLYTHEVILLE MUNI AIRPOR
14827|723270-13897|36.170:-86.780|"Davidson County, Tennessee"|NASHVILLE INTERNATIONAL
14828|723273-13827|35.970:-85.860|"DeKalb County, Tennessee"|SMYRNA AIRPORT
14829|746710-13806|36.130:-87.340|"Dickson County, Tennessee"|CAMPBELL AAF AIRPORT
15079|723409-53869|36.050:-89.460|"Dyer County, Tennessee"|BLYTHEVILLE MUNI AIRPOR
15080|722165-63808|35.210:-89.420|"Fayette County, Tennessee"|OLIVE BRANCH AIRPORT
14830|720307-63804|35.170:-86.100|"Franklin County, Tennessee"|MADISON CO EXECUTIVE AR
15081|723409-53869|36.010:-88.940|"Gibson County, Tennessee"|BLYTHEVILLE MUNI AIRPOR
14831|720307-63804|35.210:-87.020|"Giles County, Tennessee"|MADISON CO EXECUTIVE AR
14833|720353-63875|36.250:-83.500|"Grainger County, Tennessee"|MIDDLESBORO-BELL COUNTY
14834|723350-13877|36.170:-82.860|"Greene County, Tennessee"|TRI-CITIES REGIONAL TN/
14835|723240-13882|35.370:-85.700|"Grundy County, Tennessee"|LOVELL FIELD AIRPORT
14836|720353-63875|36.210:-83.260|"Hamblen County, Tennessee"|MIDDLESBORO-BELL COUNTY
17510|723240-13882|35.210:-85.220|"Hamilton County, Tennessee"|LOVELL FIELD AIRPORT
12749|722165-63808|35.210:-88.980|"Hardeman County, Tennessee"|OLIVE BRANCH AIRPORT
12750|723235-13896|35.210:-88.180|"Hardin County, Tennessee"|NORTH WEST ALABAMA REGI
15082|723284-93839|35.610:-89.300|"Haywood County, Tennessee"|MILLINGTON MUNICIPAL AI
15298|746710-13806|36.330:-88.260|"Henry County, Tennessee"|CAMPBELL AAF AIRPORT
14838|723270-13897|35.810:-87.460|"Hickman County, Tennessee"|NASHVILLE INTERNATIONAL
14839|746710-13806|36.290:-87.740|"Houston County, Tennessee"|CAMPBELL AAF AIRPORT
14840|746710-13806|36.010:-87.780|"Humphreys County, Tennessee"|CAMPBELL AAF AIRPORT
14842|723260-13891|36.050:-83.460|"Jefferson County, Tennessee"|MC GHEE TYSON AIRPORT
14844|724058-53818|36.450:-81.860|"Johnson County, Tennessee"|VIRGINIA HIGHLANDS AIRP
14846|723260-13891|36.010:-83.980|"Knox County, Tennessee"|MC GHEE TYSON AIRPORT
15083|723409-53869|36.330:-89.500|"Lake County, Tennessee"|BLYTHEVILLE MUNI AIRPOR
15084|723409-53869|35.730:-89.660|"Lauderdale County, Tennessee"|BLYTHEVILLE MUNI AIRPOR
14847|723235-13896|35.210:-87.420|"Lawrence County, Tennessee"|NORTH WEST ALABAMA REGI
14850|720307-63804|35.170:-86.580|"Lincoln County, Tennessee"|MADISON CO EXECUTIVE AR
14851|723260-13891|35.770:-84.340|"Loudon County, Tennessee"|MC GHEE TYSON AIRPORT
14852|723240-13882|35.450:-84.620|"McMinn County, Tennessee"|LOVELL FIELD AIRPORT
14854|746716-93808|36.530:-86.020|"Macon County, Tennessee"|BOW GRN-WARREN CO. RGNL
14855|723240-13882|35.170:-85.620|"Marion County, Tennessee"|LOVELL FIELD AIRPORT
14856|723273-13827|35.490:-86.780|"Marshall County, Tennessee"|SMYRNA AIRPORT
14857|723270-13897|35.610:-87.060|"Maury County, Tennessee"|NASHVILLE INTERNATIONAL
14858|723240-13882|35.530:-84.820|"Meigs County, Tennessee"|LOVELL FIELD AIRPORT
14859|722177-63811|35.450:-84.220|"Monroe County, Tennessee"|ANDREWS-MURPHY AIRPORT
14860|746710-13806|36.490:-87.380|"Montgomery County, Tennessee"|CAMPBELL AAF AIRPORT
14861|720307-63804|35.250:-86.380|"Moore County, Tennessee"|MADISON CO EXECUTIVE AR
15086|723409-53869|36.370:-89.140|"Obion County, Tennessee"|BLYTHEVILLE MUNI AIRPOR
14863|720379-63882|36.330:-85.300|"Overton County, Tennessee"|WAYNE COUNTY AIRPORT
14866|722154-53885|35.130:-84.540|"Polk County, Tennessee"|DALTON MUNICIPAL AIRPOR
14869|723240-13882|35.610:-84.940|"Rhea County, Tennessee"|LOVELL FIELD AIRPORT
14870|723260-13891|35.850:-84.540|"Roane County, Tennessee"|MC GHEE TYSON AIRPORT
14872|723270-13897|36.490:-86.860|"Robertson County, Tennessee"|NASHVILLE INTERNATIONAL
14873|723273-13827|35.850:-86.420|"Rutherford County, Tennessee"|SMYRNA AIRPORT
14875|723240-13882|35.370:-85.420|"Sequatchie County, Tennessee"|LOVELL FIELD AIRPORT
15087|723340-13893|35.210:-89.980|"Shelby County, Tennessee"|MEMPHIS INTERNATIONAL A
14878|723273-13827|36.250:-85.940|"Smith County, Tennessee"|SMYRNA AIRPORT
20514|746710-13806|36.490:-87.820|"Stewart County, Tennessee"|CAMPBELL AAF AIRPORT
14880|723350-13877|36.490:-82.260|"Sullivan County, Tennessee"|TRI-CITIES REGIONAL TN/
14882|723270-13897|36.450:-86.500|"Sumner County, Tennessee"|NASHVILLE INTERNATIONAL
15088|723284-93839|35.530:-89.820|"Tipton County, Tennessee"|MILLINGTON MUNICIPAL AI
14883|723273-13827|36.410:-86.140|"Trousdale County, Tennessee"|SMYRNA AIRPORT
14884|723350-13877|36.090:-82.420|"Unicoi County, Tennessee"|TRI-CITIES REGIONAL TN/
14885|720353-63875|36.290:-83.820|"Union County, Tennessee"|MIDDLESBORO-BELL COUNTY
14886|723273-13827|35.690:-85.780|"Warren County, Tennessee"|SMYRNA AIRPORT
14887|723350-13877|36.290:-82.500|"Washington County, Tennessee"|TRI-CITIES REGIONAL TN/
12754|723235-13896|35.250:-87.780|"Wayne County, Tennessee"|NORTH WEST ALABAMA REGI
14888|723270-13897|35.890:-86.900|"Williamson County, Tennessee"|NASHVILLE INTERNATIONAL
14889|723273-13827|36.170:-86.300|"Wilson County, Tennessee"|SMYRNA AIRPORT
14891|723350-13877|36.410:-83.020|"Hawkins and Hancock Counties, Tennessee"|TRI-CITIES REGIONAL TN/
14874|720379-63882|36.370:-84.460|"Scott County Area, Tennessee"|WAYNE COUNTY AIRPORT
14876|723260-13891|35.850:-83.540|"Sevier County Area, Tennessee"|MC GHEE TYSON AIRPORT
19764|723260-13891|35.690:-83.940|"Blount County Area, Tennessee"|MC GHEE TYSON AIRPORT
20752|723260-13891|36.130:-84.620|"Morgan County Area, Tennessee"|MC GHEE TYSON AIRPORT
14912|720259-63844|35.610:-83.540|"Great Smoky Mountains National Park, Tennessee and North Carolina"|MACON CO
18983|720379-63882|36.570:-84.660|"Big South Fork National River and Recreation Area, Kentucky and Tennessee"|WAYNE COUNTY AIRPORT
20753|720379-63882|36.370:-84.980|"Fentress and Pickett Counties Area, Tennessee"|WAYNE COUNTY AIRPORT
15055|720314-93983|31.810:-95.660|"Anderson County, Texas"|PALESTINE MUNICIPAL ARP
13197|722650-23023|32.290:-102.620|"Andrews County, Texas"|MIDLAND INTERNATIONAL A
15056|722446-93987|31.290:-94.580|"Angelina County, Texas"|ANGELINA COUNTY AIRPORT
13198|723510-13966|33.610:-98.700|"Archer County, Texas"|SHEPPARD AFB/WICHITA FA
13199|723630-23047|34.970:-101.340|"Armstrong County, Texas"|AMARILLO RICK HUSBAND I
13200|722523-12970|28.930:-98.460|"Atascosa County, Texas"|STINSON MINICIPAL AIRPO
13201|722689-23077|34.090:-102.820|"Bailey County, Texas"|CLOVIS MUNICIPAL AIRPOR
13202|722537-12961|29.730:-99.180|"Bandera County, Texas"|KRVL MUNI/LUIS SHRER FD
13429|722540-13904|30.090:-97.340|"Bastrop County, Texas"|AUSTIN-BERGSTROM INTL A
13204|720281-53969|33.610:-99.220|"Baylor County, Texas"|WILBARGER CO
13205|720316-12984|28.410:-97.740|"Bee County, Texas"|NUECES COUNTY ARIPORT
13207|722577-93984|31.050:-97.500|"Bell County, Texas"|DRAUGHON-MILLER CNTRL T
13209|722523-12970|29.450:-98.460|"Bexar County, Texas"|STINSON MINICIPAL AIRPO
13211|722560-13959|31.890:-97.660|"Bosque County, Texas"|WACO REGIONAL AIRPORT
15057|723418-13977|33.450:-94.380|"Bowie County, Texas"|TEXARKANA REGIONAL AIRP
13212|722527-12976|29.210:-95.460|"Brazoria County, Texas"|BRAZORIA COUNTY AIRPORT
13213|720303-53973|30.650:-96.340|"Brazos County, Texas"|HEARNE MUNICIPAL AIRPOR
13217|720276-12983|27.010:-98.260|"Brooks County, Texas"|EDINBURG INTL AIRPORT
13218|723761-23901|30.530:-96.620|"Burleson County, Texas"|CALDWELL MUNICIPAL AIRP
13219|722539-12979|29.850:-97.620|"Caldwell County, Texas"|SAN MARCOS MUNICIPAL AR
13220|722209-12986|28.410:-96.620|"Calhoun County, Texas"|CALHOUN COUNTY AIRPORT
13221|722660-13962|32.290:-99.380|"Callahan County, Texas"|ABILENE REGIONAL AIRPOR
13222|722508-12957|26.130:-97.500|"Cameron County, Texas"|PORT ISABEL-CAMERON CO
13223|723630-23047|35.410:-101.340|"Carson County, Texas"|AMARILLO RICK HUSBAND I
13225|722689-23077|34.530:-102.260|"Castro County, Texas"|CLOVIS MUNICIPAL AIRPOR
13226|722436-12906|29.690:-94.700|"Chambers County, Texas"|ELLINGTON FIELD AIRPORT
15058|720298-53971|31.770:-95.180|"Cherokee County, Texas"|CHEROKEE COUNTY AIRPORT
13227|723660-23007|34.530:-100.220|"Childress County, Texas"|CHILDRESS MUNICIPAL ARP
13228|723510-13966|33.810:-98.180|"Clay County, Texas"|SHEPPARD AFB/WICHITA FA
13230|722630-23034|31.890:-100.540|"Coke County, Texas"|SAN ANGELO REGIONAL/MAT
13231|722666-93943|31.730:-99.460|"Coleman County, Texas"|BROWNWOOD REGIONAL AIRP
13232|722541-53914|33.210:-96.580|"Collin County, Texas"|MC KINNEY MUNICIPAL ARP
13233|723660-23007|34.970:-100.260|"Collingsworth County, Texas"|CHILDRESS MUNICIPAL ARP
13234|722554-12978|29.610:-96.540|"Colorado County, Texas"|FAYETTE RGNL AIR CTR
13235|747355-53997|31.970:-98.540|"Comanche County, Texas"|COMANCHE COUNTY-CITY AI
13236|722630-23034|31.330:-99.860|"Concho County, Texas"|SAN ANGELO REGIONAL/MAT
13237|722552-93929|33.690:-97.220|"Cooke County, Texas"|GAINESVILLE MUNICIPAL A
13239|722577-93984|31.410:-97.780|"Coryell County, Texas"|DRAUGHON-MILLER CNTRL T
13240|723660-23007|34.090:-100.260|"Cottle County, Texas"|CHILDRESS MUNICIPAL ARP
13242|722670-23042|33.610:-101.300|"Crosby County, Texas"|LUBBOCK INTERNATIONAL A
13243|747360-93042|36.290:-102.620|"Dallam County, Texas"|MUNICIPAL AIRPORT
13244|722143-53975|32.770:-96.780|"Dallas County, Texas"|LANCASTER AIRPORT
13247|722689-23077|34.970:-102.620|"Deaf Smith County, Texas"|CLOVIS MUNICIPAL AIRPOR
13249|722594-53909|33.210:-97.100|"Denton County, Texas"|FORT WORTH ALLIANCE ARP
13250|722550-12912|29.090:-97.380|"DeWitt County, Texas"|VICTORIA REGIONAL AIRPO
13252|723660-23007|34.970:-100.820|"Donley County, Texas"|CHILDRESS MUNICIPAL ARP
13598|722517-12932|27.650:-98.500|"Duval County, Texas"|ALICE INTERNATIONAL ARP
13253|747355-53997|32.290:-98.780|"Eastland County, Texas"|COMANCHE COUNTY-CITY AI
13254|722143-53975|32.290:-96.740|"Ellis County, Texas"|LANCASTER AIRPORT
13255|747355-53997|32.210:-98.220|"Erath County, Texas"|COMANCHE COUNTY-CITY AI
13256|722563-53952|31.250:-96.940|"Falls County, Texas"|MC GREGOR EXECUTIVE ARP
13257|742513-53937|33.610:-96.100|"Fannin County, Texas"|EAKER FIELD AIRPORT
13258|722554-12978|29.890:-96.940|"Fayette County, Texas"|FAYETTE RGNL AIR CTR
13259|720965-13910|32.730:-100.420|"Fisher County, Texas"|DYESS AIR FORCE BASE
13435|722670-23042|34.090:-101.300|"Floyd County, Texas"|LUBBOCK INTERNATIONAL A
13262|720281-53969|34.010:-99.780|"Foard County, Texas"|WILBARGER CO
13264|722543-12977|29.530:-95.740|"Fort Bend County, Texas"|SUGAR LAND REGIONAL ARP
13265|720314-93983|31.730:-96.140|"Freestone County, Texas"|PALESTINE MUNICIPAL ARP
13266|722526-12947|28.850:-99.100|"Frio County, Texas"|COTULLA-LA SALLE CO ARP
13267|722688-93034|32.730:-102.620|"Gaines County, Texas"|LEA COUNTY REGIONAL AIR
13268|722420-12923|29.330:-94.820|"Galveston County, Texas"|SCHOLES INTL AT GLSTON
13270|722670-23042|33.170:-101.300|"Garza County, Texas"|LUBBOCK INTERNATIONAL A
13271|720323-93947|30.330:-98.940|"Gillespie County, Texas"|GILLESPIE CO
13272|722650-23023|31.850:-101.500|"Glasscock County, Texas"|MIDLAND INTERNATIONAL A
13273|722550-12912|28.650:-97.460|"Goliad County, Texas"|VICTORIA REGIONAL AIRPO
13274|722416-12971|29.450:-97.500|"Gonzales County, Texas"|NEW BRAUNFELS MUNICIPAL
13276|722637-93046|35.410:-100.820|"Gray County, Texas"|HEMPHILL COUNTY AIRPORT
13277|742513-53937|33.690:-96.660|"Grayson County, Texas"|EAKER FIELD AIRPORT
13278|722447-53903|30.530:-95.980|"Grimes County, Texas"|HUNTSVILLE MUNICIPAL AR
13279|722416-12971|29.610:-97.980|"Guadalupe County, Texas"|NEW BRAUNFELS MUNICIPAL
13280|722670-23042|34.050:-101.820|"Hale County, Texas"|LUBBOCK INTERNATIONAL A
13281|723660-23007|34.530:-100.700|"Hall County, Texas"|CHILDRESS MUNICIPAL ARP
13282|747355-53997|31.730:-98.100|"Hamilton County, Texas"|COMANCHE COUNTY-CITY AI
13285|720281-53969|34.330:-99.740|"Hardeman County, Texas"|WILBARGER CO
13286|722410-12917|30.330:-94.420|"Hardin County, Texas"|SOUTHEAST TEXAS REGIONA
13287|722430-12960|29.850:-95.420|"Harris County, Texas"|G BUSH INTERCONTINENTAL
15059|722480-13957|32.570:-94.380|"Harrison County, Texas"|SHREVEPORT REGIONAL AIR
13288|747360-93042|35.850:-102.620|"Hartley County, Texas"|MUNICIPAL AIRPORT
13290|722637-93046|35.850:-100.260|"Hemphill County, Texas"|HEMPHILL COUNTY AIRPORT
13291|722469-53912|32.170:-95.940|"Henderson County, Texas"|CAMPBELL FLD-CORSICANA
13292|720276-12983|26.410:-98.220|"Hidalgo County, Texas"|EDINBURG INTL AIRPORT
13293|722561-99999|31.970:-97.100|"Hill County, Texas"|TSTC WACO
13295|722670-23042|33.610:-102.340|"Hockley County, Texas"|LUBBOCK INTERNATIONAL A
15060|722446-93987|31.250:-95.380|"Houston County, Texas"|ANGELINA COUNTY AIRPORT
13298|722362-93937|33.130:-96.060|"Hunt County, Texas"|SULPHUR SPRINGS MUNICIP
13299|723630-23047|35.850:-101.340|"Hutchinson County, Texas"|AMARILLO RICK HUSBAND I
13301|722630-23034|31.290:-100.980|"Irion County, Texas"|SAN ANGELO REGIONAL/MAT
13302|720261-53976|33.250:-98.180|"Jack County, Texas"|BRIDGEPORT MUNICIPAL AR
13303|722550-12912|28.970:-96.620|"Jackson County, Texas"|VICTORIA REGIONAL AIRPO
10330|722640-93035|30.770:-104.220|"Jeff Davis County, Texas"|MARFA MUNICIPAL AIRPORT
13305|722517-12932|27.650:-98.020|"Jim Wells County, Texas"|ALICE INTERNATIONAL ARP
13306|722479-53907|32.330:-97.340|"Johnson County, Texas"|ARLINGTON MUNICIPAL AIR
13307|720965-13910|32.730:-99.860|"Jones County, Texas"|DYESS AIR FORCE BASE
13308|722523-12970|28.930:-97.900|"Karnes County, Texas"|STINSON MINICIPAL AIRPO
13309|722537-12961|29.930:-98.660|"Kendall County, Texas"|KRVL MUNI/LUIS SHRER FD
13311|722537-12961|30.050:-99.340|"Kerr County, Texas"|KRVL MUNI/LUIS SHRER FD
13312|747400-13973|30.490:-99.700|"Kimble County, Texas"|KIMBLE COUNTY AIRPORT
13314|722615-22001|29.370:-100.460|"Kinney County, Texas"|LAUGHLIN AFB AIRPORT
13315|720281-53969|33.610:-99.740|"Knox County, Texas"|WILBARGER CO
13418|722670-23042|34.050:-102.340|"Lamb County, Texas"|LUBBOCK INTERNATIONAL A
13317|720110-53983|31.250:-98.220|"Lampasas County, Texas"|LLANO MUNICIPAL AIRPORT
13318|722526-12947|28.330:-99.100|"La Salle County, Texas"|COTULLA-LA SALLE CO ARP
13319|722550-12912|29.330:-96.900|"Lavaca County, Texas"|VICTORIA REGIONAL AIRPO
13320|722113-53979|30.290:-96.980|"Lee County, Texas"|GIDDINGS-LEE COUNTY AIR
13321|720314-93983|31.330:-95.980|"Leon County, Texas"|PALESTINE MUNICIPAL ARP
13322|722430-12960|30.210:-94.820|"Liberty County, Texas"|G BUSH INTERCONTINENTAL
13323|722561-99999|31.530:-96.580|"Limestone County, Texas"|TSTC WACO
13324|722637-93046|36.290:-100.260|"Lipscomb County, Texas"|HEMPHILL COUNTY AIRPORT
13326|722517-12932|28.410:-98.060|"Liveoak County, Texas"|ALICE INTERNATIONAL ARP
13327|720110-53983|30.690:-98.660|"Llano County, Texas"|LLANO MUNICIPAL AIRPORT
13328|722670-23042|33.610:-101.820|"Lubbock County, Texas"|LUBBOCK INTERNATIONAL A
13330|722670-23042|33.170:-101.820|"Lynn County, Texas"|LUBBOCK INTERNATIONAL A
13331|722666-93943|31.210:-99.340|"McCulloch County, Texas"|BROWNWOOD REGIONAL AIRP
13333|722560-13959|31.570:-97.220|"McLennan County, Texas"|WACO REGIONAL AIRPORT
13334|722526-12947|28.370:-98.580|"McMullen County, Texas"|COTULLA-LA SALLE CO ARP
13335|722447-53903|30.970:-95.940|"Madison County, Texas"|HUNTSVILLE MUNICIPAL AR
13336|722650-23023|32.290:-101.940|"Martin County, Texas"|MIDLAND INTERNATIONAL A
13337|720110-53983|30.730:-99.220|"Mason County, Texas"|LLANO MUNICIPAL AIRPORT
13338|720273-12981|28.810:-95.940|"Matagorda County, Texas"|BAY CITY MUNICIPAL AIRP
13340|722533-12962|29.370:-99.100|"Medina County, Texas"|HONDO MUNICIPAL AIRPORT
13341|747400-13973|30.890:-99.820|"Menard County, Texas"|KIMBLE COUNTY AIRPORT
13342|722650-23023|31.890:-102.020|"Midland County, Texas"|MIDLAND INTERNATIONAL A
13343|720303-53973|30.770:-96.980|"Milam County, Texas"|HEARNE MUNICIPAL AIRPOR
13345|722552-93929|33.730:-97.740|"Montague County, Texas"|GAINESVILLE MUNICIPAL A
15062|722444-53902|30.330:-95.460|"Montgomery County, Texas"|MONTGOMERY COUNTY AIRPO
13346|747360-93042|35.850:-101.900|"Moore County, Texas"|MUNICIPAL AIRPORT
13347|723660-23007|34.090:-100.780|"Motley County, Texas"|CHILDRESS MUNICIPAL ARP
15063|722499-53948|31.530:-94.620|"Nacogdoches County, Texas"|A L MANGHAM JR RGNL ARP
13348|722469-53912|32.050:-96.460|"Navarro County, Texas"|CAMPBELL FLD-CORSICANA
13349|720965-13910|32.290:-100.420|"Nolan County, Texas"|DYESS AIR FORCE BASE
13350|722510-12924|27.770:-97.500|"Nueces County, Texas"|CORPUS CHRISTI  INTERNA
13352|722637-93046|36.290:-100.820|"Ochiltree County, Texas"|HEMPHILL COUNTY AIRPORT
13354|747360-93042|35.410:-102.620|"Oldham County, Texas"|MUNICIPAL AIRPORT
13356|722597-93985|32.770:-98.300|"Palo Pinto County, Texas"|MINERAL WELLS AIRPORT
15064|722480-13957|32.170:-94.300|"Panola County, Texas"|SHREVEPORT REGIONAL AIR
13358|722597-93985|32.770:-97.820|"Parker County, Texas"|MINERAL WELLS AIRPORT
17911|722689-23077|34.530:-102.780|"Parmer County, Texas"|CLOVIS MUNICIPAL AIRPOR
10331|722618-23091|30.730:-102.660|"Pecos County, Texas"|FORT STOCKTON-PECOS CO
13360|723630-23047|35.410:-101.900|"Potter County, Texas"|AMARILLO RICK HUSBAND I
10332|722640-93035|29.930:-104.380|"Presidio County, Texas"|MARFA MUNICIPAL AIRPORT
13361|723630-23047|34.970:-101.900|"Randall County, Texas"|AMARILLO RICK HUSBAND I
13363|723759-53990|33.650:-95.020|"Red River County, Texas"|MC CURTAIN COUNTY REGIO
10333|722656-23040|31.370:-103.540|"Reeves County, Texas"|WINKLER COUNTY AIRPORT
13364|998165-99999|28.290:-97.140|"Refugio County, Texas"|MISSION ARANASAS RESERV
13365|722637-93046|35.850:-100.820|"Roberts County, Texas"|HEMPHILL COUNTY AIRPORT
13366|720303-53973|31.010:-96.540|"Robertson County, Texas"|HEARNE MUNICIPAL AIRPOR
13367|720965-13910|31.810:-99.980|"Runnels County, Texas"|DYESS AIR FORCE BASE
15065|720298-53971|32.130:-94.740|"Rusk County, Texas"|CHEROKEE COUNTY AIRPORT
13368|720110-53983|31.210:-98.740|"San Saba County, Texas"|LLANO MUNICIPAL AIRPORT
13369|722630-23034|30.890:-100.540|"Schleicher County, Texas"|SAN ANGELO REGIONAL/MAT
13371|722660-13962|32.730:-99.340|"Shackelford County, Texas"|ABILENE REGIONAL AIRPOR
15066|722499-53948|31.770:-94.140|"Shelby County, Texas"|A L MANGHAM JR RGNL ARP
13372|747360-93042|36.290:-101.900|"Sherman County, Texas"|MUNICIPAL AIRPORT
15067|722448-13972|32.410:-95.300|"Smith County, Texas"|TYLER POUNDS REGIONAL A
13373|722506-12959|26.530:-98.740|"Starr County, Texas"|MC ALLEN MILLER INTL AR
13374|720318-53965|32.730:-98.820|"Stephens County, Texas"|GRAHAM MUNICIPAL AIRPOR
13375|722630-23034|31.810:-101.060|"Sterling County, Texas"|SAN ANGELO REGIONAL/MAT
13377|747400-13973|30.490:-100.540|"Sutton County, Texas"|KIMBLE COUNTY AIRPORT
13378|723630-23047|34.530:-101.740|"Swisher County, Texas"|AMARILLO RICK HUSBAND I
13379|747390-13961|32.770:-97.300|"Tarrant County, Texas"|FT WORTH MEACHAM INTL A
13381|720965-13910|32.290:-99.900|"Taylor County, Texas"|DYESS AIR FORCE BASE
13383|722670-23042|33.170:-102.340|"Terry County, Texas"|LUBBOCK INTERNATIONAL A
13385|720318-53965|33.170:-99.220|"Throckmorton County, Texas"|GRAHAM MUNICIPAL AIRPOR
13386|722630-23034|31.410:-100.700|"Tom Green County, Texas"|SAN ANGELO REGIONAL/MAT
13426|722544-13958|30.330:-97.780|"Travis County, Texas"|AUSTIN-CAMP MABRY
15068|722446-93987|31.090:-95.140|"Trinity County, Texas"|ANGELINA COUNTY AIRPORT
15069|720296-53945|30.810:-94.340|"Tyler County, Texas"|JASPER COUNTY-BELL FLD
13388|722202-12985|29.370:-99.780|"Uvalde County, Texas"|GARNER FIELD AIRPORT
13389|722610-22010|29.770:-101.220|"Val Verde County, Texas"|DEL RIO INTERNATIONAL A
13390|722448-13972|32.610:-95.780|"Van Zandt County, Texas"|TYLER POUNDS REGIONAL A
13391|722550-12912|28.810:-96.980|"Victoria County, Texas"|VICTORIA REGIONAL AIRPO
15070|722447-53903|30.770:-95.580|"Walker County, Texas"|HUNTSVILLE MUNICIPAL AR
10334|722656-23040|31.450:-103.180|"Ward County, Texas"|WINKLER COUNTY AIRPORT
13392|722553-53928|30.210:-96.420|"Washington County, Texas"|BRENHAM MUNI
13393|722520-12907|27.730:-99.500|"Webb County, Texas"|LAREDO INTERNATIONAL AI
13394|720273-12981|29.290:-96.220|"Wharton County, Texas"|BAY CITY MUNICIPAL AIRP
13395|722637-93046|35.410:-100.260|"Wheeler County, Texas"|HEMPHILL COUNTY AIRPORT
13396|723510-13966|34.010:-98.700|"Wichita County, Texas"|SHEPPARD AFB/WICHITA FA
13397|720281-53969|34.130:-99.220|"Wilbarger County, Texas"|WILBARGER CO
13399|722505-12904|26.450:-97.620|"Willacy County, Texas"|VALLEY INTERNATIONAL AR
13400|722547-53942|30.650:-97.620|"Williamson County, Texas"|GEORGETOWN MUNICIPAL AR
13401|722523-12970|29.170:-98.060|"Wilson County, Texas"|STINSON MINICIPAL AIRPO
13402|720305-53964|33.210:-97.660|"Wise County, Texas"|DECATUR MUNICIPAL AIRPO
15072|722448-13972|32.770:-95.420|"Wood County, Texas"|TYLER POUNDS REGIONAL A
13403|720387-99999|33.170:-102.820|"Yoakum County, Texas"|HOBBS
13404|720318-53965|33.170:-98.700|"Young County, Texas"|GRAHAM MUNICIPAL AIRPOR
13405|722520-12907|26.930:-99.220|"Zapata County, Texas"|LAREDO INTERNATIONAL AI
13406|A00002-53928|29.930:-96.220|"Austin and Waller Counties, Texas"|BRENHAM MUNICIPAL AIRPO
13407|722544-13958|30.490:-98.220|"Blanco and Burnet Counties, Texas"|AUSTIN-CAMP MABRY
13409|722666-93943|31.650:-98.740|"Brown and Mills Counties, Texas"|BROWNWOOD REGIONAL AIRP
15073|720311-53962|33.130:-94.980|"Camp, Franklin, Morris, and Titus Counties, Texas"|MOUNT PLEASANT RGNL ARP
13261|722539-12979|29.970:-98.180|"Comal and Hays Counties, Texas"|SAN MARCOS MUNICIPAL AR
13411|722526-12947|28.650:-99.740|"Dimmit and Zavala Counties, Texas"|COTULLA-LA SALLE CO ARP
10335|722650-23023|31.570:-102.540|"Ector and Crane Counties, Texas"|MIDLAND INTERNATIONAL A
13412|747400-13973|29.970:-100.140|"Edwards and Real Counties, Texas"|KIMBLE COUNTY AIRPORT
15074|720311-53962|32.650:-94.860|"Upshur and Gregg Counties, Texas"|MOUNT PLEASANT RGNL ARP
13413|722597-93985|32.330:-97.860|"Hood and Somervell Counties, Texas"|MINERAL WELLS AIRPORT
13414|722362-93937|33.050:-95.660|"Hopkins and Rains Counties, Texas"|SULPHUR SPRINGS MUNICIP
13415|720296-53945|30.730:-93.980|"Jasper and Newton Counties, Texas"|JASPER COUNTY-BELL FLD
13416|722489-53911|32.650:-96.300|"Kaufman and Rockwall Counties, Texas"|TERRELL MUNICIPAL AIRPO
13417|722516-12928|27.130:-97.620|"Kenedy and Kleberg Counties, Texas"|KINGSVILLE NAS
13603|722587-93955|33.570:-95.580|"Lamar and Delta Counties, Texas"|COX FIELD AIRPORT
10336|722656-23040|31.850:-103.380|"Loving and Winkler Counties, Texas"|WINKLER COUNTY AIRPORT
15075|720311-53962|33.010:-94.380|"Marion and Cass Counties, Texas"|MOUNT PLEASANT RGNL ARP
15076|722446-93987|30.730:-94.940|"Polk and San Jacinto Counties, Texas"|ANGELINA COUNTY AIRPORT
13420|722650-23023|31.370:-101.780|"Reagan and Upton Counties, Texas"|MIDLAND INTERNATIONAL A
15077|720296-53945|31.370:-93.980|"San Augustine and Sabine Counties, Texas"|JASPER COUNTY-BELL FLD
13421|722524-12972|28.050:-97.340|"San Patricio and Aransas Counties, Texas"|ARANSAS COUNTY AIRPORT
13422|722410-12917|29.890:-94.060|"Jefferson and Orange Counties, Texas"|SOUTHEAST TEXAS REGIONA
16052|722700-23044|31.690:-106.300|"El Paso County, Texas (Main Part)"|EL PASO INTERNATIONAL A
26035|722620-23055|31.890:-104.860|"Guadalupe Mountains National Park, Texas"|GUADALUPE PASS AMOS
10327|722620-23055|31.330:-104.460|"Culberson County, Main Part, Texas"|GUADALUPE PASS AMOS
14419|724700-93141|40.130:-110.740|"Duchesne Area, Utah, Parts of Duchesne, Utah, and Wasatch Counties"|CARBON COUNTY AIRPORT
14420|725705-94030|40.050:-109.500|"Uintah Area, Utah - Parts of Daggett, Grand and Uintah Counties"|VERNAL AIRPORT
14296|725750-24126|41.490:-112.460|"Box Elder County, Utah, Eastern Part"|OGDEN-HINCKLEY AIRPORT
